"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","InsectGroup","Volume","Habitat","DistanceToBreach","CPUE"
"FRP ZOOP11-WINT-13NOV2023",-121.841456,38.029631,"Winter","Confluence","Inside","FRP",2023-11-13 08:00:00,"Winter Island","1",NA,92,16,3.99009491229556,7,"Surface",2023,NA,NA,"Ebb",2023-11-13 14:31:00,8.76,NA,"Meso","Other",3.08583700126824,"Open Water",68.2465370425574,0
"FRP ZOOP11-WINT-22AUG2023",-121.848492,38.047811,"Winter","Confluence","Inside","FRP",2023-08-22 07:00:00,"Winter Island","1",NA,92,22.6,1.40001085098726,7.2,"Surface",2023,NA,NA,"Ebb",2023-08-22 07:57:00,7.65,NA,"Meso","Chironomid",2.79565404955254,"Open Water",204.443922799519,0
"FRP ZOOP11-WINT-22AUG2023",-121.848492,38.047811,"Winter","Confluence","Inside","FRP",2023-08-22 07:00:00,"Winter Island","1",NA,92,22.6,1.40001085098726,7.2,"Surface",2023,NA,NA,"Ebb",2023-08-22 07:57:00,7.65,NA,"Meso","Other",2.79565404955254,"Open Water",204.443922799519,0
"FRP ZOOP11-WINT-30MAY2023",-121.848545,38.047797,"Winter","Confluence","Inside","FRP",2023-05-30 07:00:00,"Winter Island","1",NA,88,19,0.0514823320948331,6.3,"Surface",2023,NA,NA,"Ebb",2023-05-30 13:53:00,8.85,NA,"Meso","Chironomid",2.09156673259893,"Open Water",205.811590930356,0
"FRP ZOOP11-WINT-30MAY2023",-121.848545,38.047797,"Winter","Confluence","Inside","FRP",2023-05-30 07:00:00,"Winter Island","1",NA,88,19,0.0514823320948331,6.3,"Surface",2023,NA,NA,"Ebb",2023-05-30 13:53:00,8.85,NA,"Meso","Other",2.09156673259893,"Open Water",205.811590930356,0
"FRP ZOOP11-WINT-31OCT2022",-121.841245,38.029227,"Winter","Confluence","Inside","FRP",2022-10-31 07:00:00,"Winter Island","1",NA,38,16.9,4.1728634260344,10.8,"Surface",2022,NA,NA,"Ebb",2022-10-31 11:41:00,8.63,NA,"Meso","Chironomid",4.008573798,"Open Water",20.8654583438826,0
"FRP ZOOP11-WINT-31OCT2022",-121.841245,38.029227,"Winter","Confluence","Inside","FRP",2022-10-31 07:00:00,"Winter Island","1",NA,38,16.9,4.1728634260344,10.8,"Surface",2022,NA,NA,"Ebb",2022-10-31 11:41:00,8.63,NA,"Meso","Other",4.008573798,"Open Water",20.8654583438826,0
"FRP ZOOP11-WTIB-07NOV2023",-121.593187,38.097975,"Web Tract Berms","Web Tract Berms","Outside","FRP",2023-11-07 08:00:00,"Webb Tract Islands and Berms",NA,NA,NA,NA,NA,NA,"Surface",2023,NA,NA,NA,2023-11-07 14:26:00,NA,NA,"Meso","Chironomid",4.2920083090974,"Open Water",346.956208954458,0
"FRP ZOOP11-WTIB-07NOV2023",-121.593187,38.097975,"Web Tract Berms","Web Tract Berms","Outside","FRP",2023-11-07 08:00:00,"Webb Tract Islands and Berms",NA,NA,NA,NA,NA,NA,"Surface",2023,NA,NA,NA,2023-11-07 14:26:00,NA,NA,"Meso","Other",4.2920083090974,"Open Water",346.956208954458,0
"FRP ZOOP12-BROW-01NOV2022",-121.869599,38.039454,"Browns","Confluence","Inside","FRP",2022-11-01 07:00:00,"Browns Island","1",NA,68,16.6,5.39466770717393,7.8,"Surface",2022,NA,NA,"Ebb",2022-11-01 11:32:00,8.74,NA,"Meso","Chironomid",4.257816209,"Open Water",490.025132516414,0
"FRP ZOOP12-BROW-01NOV2022",-121.869599,38.039454,"Browns","Confluence","Inside","FRP",2022-11-01 07:00:00,"Browns Island","1",NA,68,16.6,5.39466770717393,7.8,"Surface",2022,NA,NA,"Ebb",2022-11-01 11:32:00,8.74,NA,"Meso","Other",4.257816209,"Open Water",490.025132516414,0
"FRP ZOOP12-BROW-16MAY2023",-121.872523,38.04262,"Browns","Confluence","Inside","FRP",2023-05-16 07:00:00,"Browns Island","1",NA,68,19.6,0.065368593627528,7.9,"Surface",2023,NA,NA,"Ebb",2023-05-16 15:38:00,9.44,NA,"Meso","Chironomid",3.78407566958262,"Open Water",78.4864314374695,0
"FRP ZOOP12-BROW-16MAY2023",-121.872523,38.04262,"Browns","Confluence","Inside","FRP",2023-05-16 07:00:00,"Browns Island","1",NA,68,19.6,0.065368593627528,7.9,"Surface",2023,NA,NA,"Ebb",2023-05-16 15:38:00,9.44,NA,"Meso","Other",3.78407566958262,"Open Water",78.4864314374695,0
"FRP ZOOP12-CHIP-09MAY2022",-121.907382,38.059299,"Chipps","Confluence","Inside","FRP",2022-05-09 07:00:00,"Chipps Island","1",NA,NA,17,5.891302510423,33.5,"Surface",2022,NA,NA,"Ebb",2022-05-09 13:00:00,10.02,NA,"Meso","Chironomid",2.100744843,"Open Water",25.4069207368417,0
"FRP ZOOP12-CHIP-09MAY2022",-121.907382,38.059299,"Chipps","Confluence","Inside","FRP",2022-05-09 07:00:00,"Chipps Island","1",NA,NA,17,5.891302510423,33.5,"Surface",2022,NA,NA,"Ebb",2022-05-09 13:00:00,10.02,NA,"Meso","Other",2.100744843,"Open Water",25.4069207368417,7.1
"FRP ZOOP12-CHIP-10MAY2022",-121.911154,38.063983,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Chipps Island","1",NA,22,15.7,5.10572901692947,32.4,"Surface",2022,NA,NA,"Ebb",2022-05-10 12:27:00,9.46,NA,"Meso","Chironomid",3.138924735,"Open Water",95.5509989368742,0
"FRP ZOOP12-CHIP-10MAY2022",-121.911154,38.063983,"Chipps","Confluence","Inside","FRP",2022-05-10 07:00:00,"Chipps Island","1",NA,22,15.7,5.10572901692947,32.4,"Surface",2022,NA,NA,"Ebb",2022-05-10 12:27:00,9.46,NA,"Meso","Other",3.138924735,"Open Water",95.5509989368742,0
"FRP ZOOP12-CHIP-15MAY2023",-121.907106,38.059301,"Chipps","Confluence","Outside","FRP",2023-05-15 07:00:00,"Chipps Island","1",NA,47,19.1,0.0907720241420497,17.4,"Surface",2023,NA,NA,"Ebb",2023-05-15 15:31:00,7.9,NA,"Meso","Chironomid",2.62739292716235,"Open Water",2.57300438523928,0
"FRP ZOOP12-CHIP-15MAY2023",-121.907106,38.059301,"Chipps","Confluence","Outside","FRP",2023-05-15 07:00:00,"Chipps Island","1",NA,47,19.1,0.0907720241420497,17.4,"Surface",2023,NA,NA,"Ebb",2023-05-15 15:31:00,7.9,NA,"Meso","Other",2.62739292716235,"Open Water",2.57300438523928,0
"FRP ZOOP12-DECK-21AUG2023",-121.723856,38.084429,"Decker","Decker","Inside","FRP",2023-08-21 07:00:00,"Decker Island","1",NA,96,22.8,0.0922123959752611,5.8,"Surface",2023,NA,NA,"Ebb",2023-08-21 09:45:00,5.01,NA,"Meso","Chironomid",0.85381890979998,"Open Water",84.5754587754264,0
"FRP ZOOP12-DECK-21AUG2023",-121.723856,38.084429,"Decker","Decker","Inside","FRP",2023-08-21 07:00:00,"Decker Island","1",NA,96,22.8,0.0922123959752611,5.8,"Surface",2023,NA,NA,"Ebb",2023-08-21 09:45:00,5.01,NA,"Meso","Other",0.85381890979998,"Open Water",84.5754587754264,14.6401067679894
"FRP ZOOP12-DECK-27OCT2022",-121.723906,38.084372,"Decker","Decker","Inside","FRP",2022-10-27 07:00:00,"Decker Island","1",NA,48,15.3,1.38801855348702,13.8,"Surface",2022,NA,NA,"Ebb",2022-10-27 08:20:00,7.56,NA,"Meso","Chironomid",1.757862461,"Open Water",76.8946246174093,0
"FRP ZOOP12-DECK-27OCT2022",-121.723906,38.084372,"Decker","Decker","Inside","FRP",2022-10-27 07:00:00,"Decker Island","1",NA,48,15.3,1.38801855348702,13.8,"Surface",2022,NA,NA,"Ebb",2022-10-27 08:20:00,7.56,NA,"Meso","Other",1.757862461,"Open Water",76.8946246174093,0
"FRP ZOOP12-DECK-31AUG2022",-121.723775,38.08435,"Decker","Decker","Inside","FRP",2022-08-31 07:00:00,"Decker Island","2",NA,58,20.9,0.810223674438899,10.4,"Surface",2022,NA,NA,"Ebb",2022-08-31 08:26:00,6.8,NA,"Meso","Chironomid",0.887302004,"Open Water",81.3066778557355,0
"FRP ZOOP12-DECK-31AUG2022",-121.723775,38.08435,"Decker","Decker","Inside","FRP",2022-08-31 07:00:00,"Decker Island","2",NA,58,20.9,0.810223674438899,10.4,"Surface",2022,NA,NA,"Ebb",2022-08-31 08:26:00,6.8,NA,"Meso","Other",0.887302004,"Open Water",81.3066778557355,5.6
"FRP ZOOP12-FLYW-06NOV2023",-121.643158,38.360961,"Flyway Farms","Cache Slough","Inside","FRP",2023-11-06 08:00:00,"Yolo Flyway Farms","1",NA,NA,16.9,0.0874124153183606,3.1,"Surface",2023,NA,NA,"Ebb",2023-11-06 14:45:00,9.08,NA,"Meso","Chironomid",2.05017629607514,"Open Water",260.063003877539,0
"FRP ZOOP12-FLYW-06NOV2023",-121.643158,38.360961,"Flyway Farms","Cache Slough","Inside","FRP",2023-11-06 08:00:00,"Yolo Flyway Farms","1",NA,NA,16.9,0.0874124153183606,3.1,"Surface",2023,NA,NA,"Ebb",2023-11-06 14:45:00,9.08,NA,"Meso","Other",2.05017629607514,"Open Water",260.063003877539,2.5822743425499
"FRP ZOOP12-LIBE-04APR2022",-121.670935,38.290311,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,91,15.1,0.111452438920878,6.5,"Surface",2022,NA,NA,"Ebb",2022-04-04 09:15:00,9.38,NA,"Meso","Chironomid",2.3799501,"Open Water",561.884092523655,84
"FRP ZOOP12-LIBE-04APR2022",-121.670935,38.290311,"Liberty","Cache Slough","Inside","FRP",2022-04-04 07:00:00,"Liberty Island","1",NA,91,15.1,0.111452438920878,6.5,"Surface",2022,NA,NA,"Ebb",2022-04-04 09:15:00,9.38,NA,"Meso","Other",2.3799501,"Open Water",561.884092523655,0
"FRP ZOOP12-LIBE-07NOV2023",-121.684404,38.244615,"Liberty","Cache Slough","Inside","FRP",2023-11-07 08:00:00,"Liberty Island","1",NA,NA,15.7,0.0691993652650217,2,"Surface",2023,NA,NA,"Ebb",2023-11-07 14:49:00,11.06,NA,"Meso","Chironomid",2.51041995437772,"Open Water",265.91557117082,0
"FRP ZOOP12-LIBE-07NOV2023",-121.684404,38.244615,"Liberty","Cache Slough","Inside","FRP",2023-11-07 08:00:00,"Liberty Island","1",NA,NA,15.7,0.0691993652650217,2,"Surface",2023,NA,NA,"Ebb",2023-11-07 14:49:00,11.06,NA,"Meso","Other",2.51041995437772,"Open Water",265.91557117082,1.32779909095313
"FRP ZOOP12-LIBE-08MAY2023",-121.692209,38.281562,"Liberty","Cache Slough","Inside","FRP",2023-05-08 07:00:00,"Liberty Island","1",NA,126,15.4,0.150645459667138,3.8,"Surface",2023,NA,NA,"Ebb",2023-05-08 09:37:00,9.51,NA,"Meso","Chironomid",3.51593762427633,"Open Water",329.859080566343,0
"FRP ZOOP12-LIBE-08MAY2023",-121.692209,38.281562,"Liberty","Cache Slough","Inside","FRP",2023-05-08 07:00:00,"Liberty Island","1",NA,126,15.4,0.150645459667138,3.8,"Surface",2023,NA,NA,"Ebb",2023-05-08 09:37:00,9.51,NA,"Meso","Other",3.51593762427633,"Open Water",329.859080566343,0
"FRP ZOOP12-LIBE-17AUG2023",-121.668544,38.284381,"Liberty","Cache Slough","Inside","FRP",2023-08-17 07:00:00,"Liberty Island","1",NA,94,24.6,0.068241609232044,5.3,"Surface",2023,NA,NA,"Ebb",2023-08-17 08:55:00,6.73,NA,"Meso","Chironomid",2.71242328045579,"Open Water",305.462239303869,0
"FRP ZOOP12-LIBE-17AUG2023",-121.668544,38.284381,"Liberty","Cache Slough","Inside","FRP",2023-08-17 07:00:00,"Liberty Island","1",NA,94,24.6,0.068241609232044,5.3,"Surface",2023,NA,NA,"Ebb",2023-08-17 08:55:00,6.73,NA,"Meso","Other",2.71242328045579,"Open Water",305.462239303869,0
"FRP ZOOP12-RYER-02NOV2022",-122.016364,38.08518,"Ryer","Grizzly Bay","Inside","FRP",2022-11-02 07:00:00,"Ryer Island","1",NA,63,15.3,11.4824700850098,8.6,"Surface",2022,NA,NA,"Ebb",2022-11-02 12:22:00,8.79,NA,"Meso","Chironomid",3.248699371,"Open Water",557.870883945502,0
"FRP ZOOP12-RYER-02NOV2022",-122.016364,38.08518,"Ryer","Grizzly Bay","Inside","FRP",2022-11-02 07:00:00,"Ryer Island","1",NA,63,15.3,11.4824700850098,8.6,"Surface",2022,NA,NA,"Ebb",2022-11-02 12:22:00,8.79,NA,"Meso","Other",3.248699371,"Open Water",557.870883945502,0
"FRP ZOOP12-RYER-09OCT2020",-122.01568,38.07962,"Ryer","Grizzly Bay","Inside","FRP",2020-10-09 07:00:00,"Ryer Island","2",NA,66,19.6,9.51933393035458,6.5,"Surface",2020,NA,NA,"Ebb",2020-10-09 12:08:00,8.5,NA,"Meso","Chironomid",2.66,"Open Water",475.617821468026,0
"FRP ZOOP12-RYER-09OCT2020",-122.01568,38.07962,"Ryer","Grizzly Bay","Inside","FRP",2020-10-09 07:00:00,"Ryer Island","2",NA,66,19.6,9.51933393035458,6.5,"Surface",2020,NA,NA,"Ebb",2020-10-09 12:08:00,8.5,NA,"Meso","Other",2.66,"Open Water",475.617821468026,0
"FRP ZOOP12-RYER-12MAY2022",-122.01479,38.075686,"Ryer","Grizzly Bay","Inside","FRP",2022-05-12 07:00:00,"Ryer Island","1",NA,37,16.3,8.6734519294019,27.8,"Surface",2022,NA,NA,"Ebb",2022-05-12 13:18:00,9.19,NA,"Meso","Chironomid",3.366572136,"Open Water",57.0666779707703,0
"FRP ZOOP12-RYER-12MAY2022",-122.01479,38.075686,"Ryer","Grizzly Bay","Inside","FRP",2022-05-12 07:00:00,"Ryer Island","1",NA,37,16.3,8.6734519294019,27.8,"Surface",2022,NA,NA,"Ebb",2022-05-12 13:18:00,9.19,NA,"Meso","Other",3.366572136,"Open Water",57.0666779707703,0
"FRP ZOOP12-RYER-14NOV2023",-122.016183,38.085413,"Ryer","Grizzly Bay","Inside","FRP",2023-11-14 08:00:00,"Ryer Island","1",NA,95,16,10.877498795957,5.1,"Surface",2023,NA,NA,"Ebb",2023-11-14 14:37:00,8.88,NA,"Meso","Chironomid",2.95446735491013,"Open Water",580.644634695497,0
"FRP ZOOP12-RYER-14NOV2023",-122.016183,38.085413,"Ryer","Grizzly Bay","Inside","FRP",2023-11-14 08:00:00,"Ryer Island","1",NA,95,16,10.877498795957,5.1,"Surface",2023,NA,NA,"Ebb",2023-11-14 14:37:00,8.88,NA,"Meso","Other",2.95446735491013,"Open Water",580.644634695497,0
"FRP ZOOP12-RYER-15SEP2022",-122.014712,38.075693,"Ryer","Grizzly Bay","Inside","FRP",2022-09-15 07:00:00,"Ryer Island","2",NA,55,20.2,11.3092902040017,10.8,"Surface",2022,NA,NA,"Ebb",2022-09-15 09:20:00,7.19,NA,"Meso","Chironomid",3.081787937,"Open Water",62.8918789340612,0
"FRP ZOOP12-RYER-15SEP2022",-122.014712,38.075693,"Ryer","Grizzly Bay","Inside","FRP",2022-09-15 07:00:00,"Ryer Island","2",NA,55,20.2,11.3092902040017,10.8,"Surface",2022,NA,NA,"Ebb",2022-09-15 09:20:00,7.19,NA,"Meso","Other",3.081787937,"Open Water",62.8918789340612,0
"FRP ZOOP12-RYER-18APR2023",-122.017847,38.082626,"Ryer","Grizzly Bay","Inside","FRP",2023-04-18 07:00:00,"Ryer Island","1",NA,39,15.5,0.100381107753517,16.2,"Surface",2023,NA,NA,"Ebb",2023-04-18 15:00:00,10.31,NA,"Meso","Chironomid",3.84976049276168,"Open Water",426.160549444256,0
"FRP ZOOP12-RYER-18APR2023",-122.017847,38.082626,"Ryer","Grizzly Bay","Inside","FRP",2023-04-18 07:00:00,"Ryer Island","1",NA,39,15.5,0.100381107753517,16.2,"Surface",2023,NA,NA,"Ebb",2023-04-18 15:00:00,10.31,NA,"Meso","Other",3.84976049276168,"Open Water",426.160549444256,0
"FRP ZOOP12-STAI-07APR2022",-121.691582,38.321706,"Liberty","Cache Slough","Outside","FRP",2022-04-07 07:00:00,"Stairsteps-Liberty Cut","1",NA,180,17.7,0.232480892161053,2.9,"Surface",2022,NA,NA,"Ebb",2022-04-07 11:22:00,8.28,NA,"Meso","Chironomid",3.825466106,"Open Water",112.212957031931,0
"FRP ZOOP12-STAI-07APR2022",-121.691582,38.321706,"Liberty","Cache Slough","Outside","FRP",2022-04-07 07:00:00,"Stairsteps-Liberty Cut","1",NA,180,17.7,0.232480892161053,2.9,"Surface",2022,NA,NA,"Ebb",2022-04-07 11:22:00,8.28,NA,"Meso","Other",3.825466106,"Open Water",112.212957031931,0
"FRP ZOOP12-STAI-24APR2023",-121.683333,38.329051,"Liberty","Cache Slough","Outside","FRP",2023-04-24 07:00:00,"Stairsteps-Liberty Cut","1",NA,68,19.8,0.346697230871465,6.2,"Surface",2023,NA,NA,"Ebb",2023-04-24 12:24:00,8.69,NA,"Meso","Chironomid",2.34125903988919,"Open Water",145.905054406925,10.6780153644098
"FRP ZOOP12-STAI-24APR2023",-121.683333,38.329051,"Liberty","Cache Slough","Outside","FRP",2023-04-24 07:00:00,"Stairsteps-Liberty Cut","1",NA,68,19.8,0.346697230871465,6.2,"Surface",2023,NA,NA,"Ebb",2023-04-24 12:24:00,8.69,NA,"Meso","Other",2.34125903988919,"Open Water",145.905054406925,0
"FRP ZOOP12-TOED-25APR2023",-121.641486,38.357054,"Flyway Farms","Cache Slough","Outside","FRP",2023-04-25 07:00:00,"Toe Drain","1",NA,48,21.5,0.356264226267375,10.4,"Surface",2023,NA,NA,"Ebb",2023-04-25 11:14:00,7.17,NA,"Meso","Chironomid",2.78935550486414,"Open Water",408.263675000318,0
"FRP ZOOP12-TOED-25APR2023",-121.641486,38.357054,"Flyway Farms","Cache Slough","Outside","FRP",2023-04-25 07:00:00,"Toe Drain","1",NA,48,21.5,0.356264226267375,10.4,"Surface",2023,NA,NA,"Ebb",2023-04-25 11:14:00,7.17,NA,"Meso","Other",2.78935550486414,"Open Water",408.263675000318,0
"FRP ZOOP12-TULE-02SEP2022",-121.989119,38.13031,"Tule Red","Grizzly Bay","Inside","FRP",2022-09-02 07:00:00,"Tule Red","1",NA,31,19.1,11.2395757023894,21.3,"Surface",2022,NA,NA,"Ebb",2022-09-02 09:01:00,8.5,NA,"Meso","Chironomid",2.720971305,"Open Water",744.48301483088,0
"FRP ZOOP12-TULE-02SEP2022",-121.989119,38.13031,"Tule Red","Grizzly Bay","Inside","FRP",2022-09-02 07:00:00,"Tule Red","1",NA,31,19.1,11.2395757023894,21.3,"Surface",2022,NA,NA,"Ebb",2022-09-02 09:01:00,8.5,NA,"Meso","Other",2.720971305,"Open Water",744.48301483088,0
"FRP ZOOP12-TULE-03NOV2022",-121.991186,38.131766,"Tule Red","Grizzly Bay","Inside","FRP",2022-11-03 07:00:00,"Tule Red","1",NA,60,12.7,11.6746949523299,8.3,"Surface",2022,NA,NA,"Ebb",2022-11-03 12:22:00,9.39,NA,"Meso","Chironomid",2.862688561,"Open Water",511.939883911513,0
"FRP ZOOP12-TULE-03NOV2022",-121.991186,38.131766,"Tule Red","Grizzly Bay","Inside","FRP",2022-11-03 07:00:00,"Tule Red","1",NA,60,12.7,11.6746949523299,8.3,"Surface",2022,NA,NA,"Ebb",2022-11-03 12:22:00,9.39,NA,"Meso","Other",2.862688561,"Open Water",511.939883911513,0
"FRP ZOOP12-TULE-05SEP2023",-121.990222,38.131166,"Tule Red","Grizzly Bay","Inside","FRP",2023-09-05 07:00:00,"Tule Red","1",NA,41,19.7,6.4859284173491,18.5,"Surface",2023,NA,NA,"Ebb",2023-09-05 09:39:00,8.13,NA,"Meso","Chironomid",2.26162743918581,"Open Water",615.718754614864,0
"FRP ZOOP12-TULE-05SEP2023",-121.990222,38.131166,"Tule Red","Grizzly Bay","Inside","FRP",2023-09-05 07:00:00,"Tule Red","1",NA,41,19.7,6.4859284173491,18.5,"Surface",2023,NA,NA,"Ebb",2023-09-05 09:39:00,8.13,NA,"Meso","Other",2.26162743918581,"Open Water",615.718754614864,0
"FRP ZOOP12-TULE-11MAY2022",-121.987419,38.126613,"Tule Red","Grizzly Bay","Inside","FRP",2022-05-11 07:00:00,"Tule Red","1",NA,28,17.3,7.2499154080159,17.7,"Surface",2022,NA,NA,"Ebb",2022-05-11 13:20:00,8.95,NA,"Meso","Chironomid",2.96301538,"Open Water",1108.7386181391,0
"FRP ZOOP12-TULE-11MAY2022",-121.987419,38.126613,"Tule Red","Grizzly Bay","Inside","FRP",2022-05-11 07:00:00,"Tule Red","1",NA,28,17.3,7.2499154080159,17.7,"Surface",2022,NA,NA,"Ebb",2022-05-11 13:20:00,8.95,NA,"Meso","Other",2.96301538,"Open Water",1108.7386181391,1
"FRP ZOOP12-TULE-14NOV2023",-121.982034,38.121194,"Tule Red","Grizzly Bay","Inside","FRP",2023-11-14 08:00:00,"Tule Red","1",NA,93,15.6,8.57594698194339,5.8,"Surface",2023,NA,NA,"Ebb",2023-11-14 15:07:00,10.23,NA,"Meso","Chironomid",2.97516257317202,"Open Water",1309.40602816536,0
"FRP ZOOP12-TULE-14NOV2023",-121.982034,38.121194,"Tule Red","Grizzly Bay","Inside","FRP",2023-11-14 08:00:00,"Tule Red","1",NA,93,15.6,8.57594698194339,5.8,"Surface",2023,NA,NA,"Ebb",2023-11-14 15:07:00,10.23,NA,"Meso","Other",2.97516257317202,"Open Water",1309.40602816536,0
"FRP ZOOP12-TULE-17APR2023",-121.981245,38.123426,"Tule Red","Grizzly Bay","Inside","FRP",2023-04-17 07:00:00,"Tule Red","1",NA,17,14.5,0.521725212968655,64.4,"Surface",2023,NA,NA,"Ebb",2023-04-17 14:57:00,9.86,NA,"Meso","Chironomid",0.837077362549,"Open Water",1561.09624907133,0
"FRP ZOOP12-TULE-17APR2023",-121.981245,38.123426,"Tule Red","Grizzly Bay","Inside","FRP",2023-04-17 07:00:00,"Tule Red","1",NA,17,14.5,0.521725212968655,64.4,"Surface",2023,NA,NA,"Ebb",2023-04-17 14:57:00,9.86,NA,"Meso","Other",0.837077362549,"Open Water",1561.09624907133,0
"FRP ZOOP12-TULE-22APR2021",-121.982006,38.12113,"Tule Red","Grizzly Bay","Inside","FRP",2021-04-22 07:00:00,"Tule Red","1",NA,NA,18.2,8.01622566361271,22.8,"Surface",2021,NA,NA,"Ebb",2021-04-22 17:00:00,7.95,NA,"Meso","Chironomid",1.004492835,"Open Water",1304.38040842049,0
"FRP ZOOP12-TULE-22APR2021",-121.982006,38.12113,"Tule Red","Grizzly Bay","Inside","FRP",2021-04-22 07:00:00,"Tule Red","1",NA,NA,18.2,8.01622566361271,22.8,"Surface",2021,NA,NA,"Ebb",2021-04-22 17:00:00,7.95,NA,"Meso","Other",1.004492835,"Open Water",1304.38040842049,0
"FRP ZOOP12-WINT-01SEP2022",-121.843808,38.033735,"Winter","Confluence","Inside","FRP",2022-09-01 07:00:00,"Winter Island","2",NA,89,21,3.34363317560671,4.1,"Surface",2022,NA,NA,"Ebb",2022-09-01 08:44:00,5.46,NA,"Meso","Chironomid",3.035448644,"Open Water",568.215214491141,0
"FRP ZOOP12-WINT-01SEP2022",-121.843808,38.033735,"Winter","Confluence","Inside","FRP",2022-09-01 07:00:00,"Winter Island","2",NA,89,21,3.34363317560671,4.1,"Surface",2022,NA,NA,"Ebb",2022-09-01 08:44:00,5.46,NA,"Meso","Other",3.035448644,"Open Water",568.215214491141,0
"FRP ZOOP12-WINT-05APR2021",-121.84855,38.047813,"Winter","Confluence","Inside","FRP",2021-04-05 07:00:00,"Winter Island","1",NA,70,15.4,2.13259449694441,8.2,"Surface",2021,NA,NA,"Ebb",2021-04-05 14:08:00,9.14,NA,"Meso","Chironomid",3.637409558,"Open Water",207.516259833261,0
"FRP ZOOP12-WINT-05APR2021",-121.84855,38.047813,"Winter","Confluence","Inside","FRP",2021-04-05 07:00:00,"Winter Island","1",NA,70,15.4,2.13259449694441,8.2,"Surface",2021,NA,NA,"Ebb",2021-04-05 14:08:00,9.14,NA,"Meso","Other",3.637409558,"Open Water",207.516259833261,0
"FRP ZOOP12-WINT-13NOV2023",-121.844538,38.035165,"Winter","Confluence","Inside","FRP",2023-11-13 08:00:00,"Winter Island","1",NA,78,16.3,3.15255152381302,7.4,"Surface",2023,NA,NA,"Ebb",2023-11-13 14:58:00,8.89,NA,"Meso","Chironomid",3.57217463042278,"Open Water",536.796911090967,0
"FRP ZOOP12-WINT-13NOV2023",-121.844538,38.035165,"Winter","Confluence","Inside","FRP",2023-11-13 08:00:00,"Winter Island","1",NA,78,16.3,3.15255152381302,7.4,"Surface",2023,NA,NA,"Ebb",2023-11-13 14:58:00,8.89,NA,"Meso","Other",3.57217463042278,"Open Water",536.796911090967,0.479899750612925
"FRP ZOOP12-WINT-22AUG2023",-121.841383,38.029553,"Winter","Confluence","Inside","FRP",2023-08-22 07:00:00,"Winter Island","1",NA,100,23,0.762883717347064,6.4,"Surface",2023,NA,NA,"Ebb",2023-08-22 08:36:00,7.73,NA,"Meso","Chironomid",2.01373471609224,"Open Water",58.3121753069732,0
"FRP ZOOP12-WINT-22AUG2023",-121.841383,38.029553,"Winter","Confluence","Inside","FRP",2023-08-22 07:00:00,"Winter Island","1",NA,100,23,0.762883717347064,6.4,"Surface",2023,NA,NA,"Ebb",2023-08-22 08:36:00,7.73,NA,"Meso","Other",2.01373471609224,"Open Water",58.3121753069732,0
"FRP ZOOP12-WINT-30MAY2023",-121.841429,38.029726,"Winter","Confluence","Inside","FRP",2023-05-30 07:00:00,"Winter Island","1",NA,74,19.7,0.0519613197985673,6.7,"Surface",2023,NA,NA,"Ebb",2023-05-30 14:50:00,7.84,NA,"Meso","Chironomid",1.87201746060317,"Open Water",77.9662486780123,0
"FRP ZOOP12-WINT-30MAY2023",-121.841429,38.029726,"Winter","Confluence","Inside","FRP",2023-05-30 07:00:00,"Winter Island","1",NA,74,19.7,0.0519613197985673,6.7,"Surface",2023,NA,NA,"Ebb",2023-05-30 14:50:00,7.84,NA,"Meso","Other",1.87201746060317,"Open Water",77.9662486780123,0
"FRP ZOOP12-WINT-31OCT2022",-121.844793,38.035541,"Winter","Confluence","Inside","FRP",2022-10-31 07:00:00,"Winter Island","2",NA,89,16.8,3.54722697991402,3.4,"Surface",2022,NA,NA,"Ebb",2022-10-31 12:09:00,7.19,NA,"Meso","Chironomid",3.58252224,"Open Water",515.356689577958,0
"FRP ZOOP12-WINT-31OCT2022",-121.844793,38.035541,"Winter","Confluence","Inside","FRP",2022-10-31 07:00:00,"Winter Island","2",NA,89,16.8,3.54722697991402,3.4,"Surface",2022,NA,NA,"Ebb",2022-10-31 12:09:00,7.19,NA,"Meso","Other",3.58252224,"Open Water",515.356689577958,0
"FRP ZOOP12-WTIB-07NOV2023",-121.593418,38.097353,"Web Tract Berms","Web Tract Berms","Inside","FRP",2023-11-07 08:00:00,"Webb Tract Islands and Berms",NA,NA,NA,NA,NA,NA,"Surface",2023,NA,NA,NA,2023-11-07 14:57:00,NA,NA,"Meso","Chironomid",3.69814552419084,"Open Water",338.793693806563,0
