Sample Number,Sample Date,Start Time,Sample Location,Class,Genus,Species,Density,Biovolume,Counted
433,8/8/2017,7:56,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,9519.981061,2227675.568,1
91,8/8/2017,13:58,Breach,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5711.988636,2221963.58,4
403,7/31/2017,18:35,Interior,Bacillariophyta,Gomphonema,Gomphonema minuta,9519.981061,2218155.587,1
173.2,4/26/2018,5:29,Breach,Bacillariophyta,Gomphonema,Gomphonema minuta,10578.73068,2210954.712,6
338,4/20/2018,8:59,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,15868.09602,2205665.347,12
127.2,4/20/2018,4:05,Breach,Chlorophyta,Crucigenia,Crucigenia quadrata,84629.84545,2200375.982,32
309,8/8/2017,1:04,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,9519.981061,2199115.625,1
340,4/20/2018,9:29,Interior,Bacillariophyta,Epithemia,Epithemia sp.,5711.988636,2199115.625,4
92,8/8/2017,14:25,Breach,Bacillariophyta,Navicula,Navicula sp.,8815.608901,2186271.007,4
339,4/20/2018,9:08,Breach,Bacillariophyta,Diploneis,Diploneis sp.,5711.988636,2181979.659,3
429,8/8/2017,7:09,Interior,Bacillariophyta,Cymbella,Cymbella sp.,9519.981061,2170555.682,1
182.1,4/26/2018,10:57,Breach,Bacillariophyta,Diploneis,Diploneis sp.,5711.988636,2170555.682,2
349,4/25/2018,22:01,Breach,Bacillariophyta,Diploneis,Diploneis sp.,5711.988636,2170555.682,3
366,4/26/2018,11:12,Interior,Bacillariophyta,Neidium,Neidium sp.,5711.988636,2170555.682,3
413,8/1/2017,9:29,Interior,Bacillariophyta,Navicula,Navicula sp.,9519.981061,2151515.72,1
306,8/1/2017,14:07,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,17631.2178,2151008.572,2
173.1,4/26/2018,5:29,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,8815.608901,2151008.572,3
104,8/8/2017,20:30,Breach,Bacillariophyta,Cyclotella,Cyclotella sp.,10578.73068,2147482.328,12
307,8/1/2017,14:37,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,2142192.963,1
126.2,4/20/2018,2:57,Breach,Bacillariophyta,Epithemia,Epithemia sp.,5711.988636,2136283.75,2
445,4/19/2018,15:50,Interior,Bacillariophyta,Epithemia,Epithemia sp.,5711.988636,2130571.761,5
150.3,4/25/2018,15:33,Breach,Bacillariophyta,Epithemia,Epithemia sp.,5711.988636,2119147.784,2
339,4/20/2018,9:08,Breach,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,10578.73068,2115746.136,6
451,4/19/2018,22:50,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,19039.96212,2113435.795,10
163.1,4/25/2018,22:09,Breach,Bacillariophyta,Gomphonema,Gomphonema minuta,8815.608901,2106930.527,2
457,4/20/2018,4:23,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,10578.73068,2105167.405,16
346,4/25/2018,15:38,Interior,Bacillariophyta,Epithemia,Epithemia sp.,5289.36534,2105167.405,4
318,8/8/2017,21:16,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,2098114.918,1
77,8/8/2017,6:54,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,232732.075,2094588.675,264
445,4/19/2018,15:50,Interior,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5289.36534,2094588.675,5
53,8/1/2017,15:42,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,26446.8267,2089299.309,10
412,8/1/2017,9:10,Interior,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5289.36534,2089299.309,2
106.1,4/19/2018,15:08,Breach,Bacillariophyta,Navicula,Navicula sp.,10578.73068,2073431.213,2
356,4/26/2018,4:27,Breach,Bacillariophyta,Epithemia,Epithemia sp.,5289.36534,2073431.213,2
438,8/8/2017,14:37,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,9519.981061,2065835.89,1
476,4/25/2018,21:15,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,10578.73068,2062852.483,10
416,8/1/2017,10:14,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,2054036.874,1
423,8/8/2017,0:52,Interior,Bacillariophyta,Asterionella,Asterionella formosa,4000.039789,2040020.292,6
311,8/8/2017,6:44,Breach,Bacillariophyta,Cymbella,Cymbella sp.,9917.560013,2023182.243,3
470,4/25/2018,15:26,Interior,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,11423.97727,2022043.977,4
328,4/19/2018,22:04,Interior,Bacillariophyta,Diploneis,Diploneis sp.,5289.36534,2020537.56,4
484,4/26/2018,5:08,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,8815.608901,2018774.438,3
443,8/8/2017,20:57,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,9519.981061,2008716.004,1
136.1,4/20/2018,9:40,Breach,Bacillariophyta,Epithemia,Epithemia sp.,5711.988636,2004908.011,2
339,4/20/2018,9:08,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,31736.19204,1999380.099,18
27,8/1/2017,2:10,Breach,Bacillariophyta,Aulacoseira,Aulacoseira sp.,15868.09602,1999380.099,15
173.2,4/26/2018,5:29,Breach,Bacillariophyta,Encyonema,Encyonema sp.,10578.73068,1999380.099,6
338,4/20/2018,8:59,Breach,Bacillariophyta,Epithemia,Epithemia sp.,5289.36534,1999380.099,4
312,8/8/2017,7:13,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,1992327.612,1
436,8/8/2017,14:16,Interior,Bacillariophyta,Cymbella,Cymbella sp.,8815.608901,1992327.612,1
41,8/1/2017,9:32,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,10578.73068,1988801.368,4
172.1,4/26/2018,4:16,Breach,Bacillariophyta,Navicula,Navicula sp.,10578.73068,1988801.368,10
76,8/8/2017,6:30,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,26446.8267,1983512.003,25
306,8/1/2017,14:07,Breach,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,1983512.003,1
476,4/25/2018,21:15,Interior,Bacillariophyta,Epithemia,Epithemia sp.,5711.988636,1982060.057,5
420,8/1/2017,16:15,Interior,Chlorophyta,Scenedesmus,Scenedesmus brasiliensis,38079.92424,1980156.061,4
349,4/25/2018,22:01,Breach,Bacillariophyta,Navicula,Navicula sp.,10578.73068,1978222.637,6
412,8/1/2017,9:10,Interior,Bacillariophyta,Stephanodiscus,Stephanodiscus sp.,2855.994318,1976348.068,1
311,8/8/2017,6:44,Breach,Bacillariophyta,Pinnularia,Pinnularia sp.,3305.853338,1973594.443,1
470,4/25/2018,15:26,Interior,Bacillariophyta,Diploneis,Diploneis sp.,5289.36534,1972933.272,2
126.3,4/20/2018,2:57,Breach,Bacillariophyta,Epithemia,Epithemia sp.,5289.36534,1967643.907,2
440,8/8/2017,20:31,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,9519.981061,1961116.098,1
476,4/25/2018,21:15,Interior,Bacillariophyta,Diploneis,Diploneis sp.,5711.988636,1959212.102,5
12,7/31/2017,18:30,Breach,Bacillariophyta,Aulacoseira,Aulacoseira sp.,12800.12733,1958419.481,48
118.2,4/19/2018,22:19,Breach,Bacillariophyta,Navicula,Navicula sp.,10578.73068,1957065.176,4
92,8/8/2017,14:25,Breach,Bacillariophyta,Gomphonema,Gomphonema minuta,8815.608901,1957065.176,4
356,4/26/2018,4:27,Breach,Bacillariophyta,Diploneis,Diploneis sp.,5289.36534,1957065.176,2
118.2,4/19/2018,22:19,Breach,Euglenophyta,Trachelomonas,Trachelomonas spp.,5289.36534,1951775.811,2
355,4/26/2018,4:17,Breach,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5711.988636,1947788.125,5
127.1,4/20/2018,4:05,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,5289.36534,1941197.08,1
305,8/1/2017,11:17,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,9519.981061,1932556.155,1
103,8/8/2017,20:00,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,26446.8267,1930618.349,30
126.3,4/20/2018,2:57,Breach,Bacillariophyta,Diploneis,Diploneis sp.,5711.988636,1919228.182,2
402,7/31/2017,18:25,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,66117.06675,1917394.936,2
470,4/25/2018,15:26,Interior,Bacillariophyta,Bacillaria,Bacillaria paradoxa,10578.73068,1914750.253,4
107.1,4/19/2018,16:14,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,238021.4403,1904171.523,45
334,4/20/2018,3:14,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,63472.38408,1904171.523,24
173.3,4/26/2018,5:29,Breach,Bacillariophyta,Neidium,Neidium sp.,5711.988636,1902092.216,4
424,8/8/2017,1:06,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,1895355.914,1
437,8/8/2017,14:26,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,1895355.914,1
302,8/1/2017,2:16,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,38079.92424,1894566.425,4
315,8/8/2017,14:35,Interior,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,1886540.305,1
300,7/31/2017,18:33,Breach,Bacillariophyta,Navicula,Navicula sp.,9519.981061,1865916.288,1
304,8/1/2017,9:20,Breach,Bacillariophyta,Navicula,Navicula sp.,9519.981061,1865916.288,1
173.2,4/26/2018,5:29,Breach,Bacillariophyta,Diploneis,Diploneis sp.,5289.36534,1861856.6,3
322,4/19/2018,17:20,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,66117.06675,1851277.869,20
126.3,4/20/2018,2:57,Breach,Bacillariophyta,Navicula,Navicula sp.,10578.73068,1851277.869,4
127.3,4/20/2018,4:05,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,11423.97727,1850684.318,2
64,8/8/2017,0:48,Breach,Bacillariophyta,Epithemia,Epithemia sp.,5289.36534,1845988.504,4
457,4/20/2018,4:23,Interior,Bacillariophyta,Diploneis,Diploneis sp.,5711.988636,1839260.341,8
477,4/25/2018,21:23,Interior,Bacillariophyta,Gomphonema,Gomphonema minuta,8815.608901,1833646.651,10
310,8/8/2017,1:24,Interior,Cyanobacteria,Dolicospermum,Dolicospermum sp.,114239.7727,1827836.364,12
349,4/25/2018,22:01,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,79340.48011,1824831.042,45
426,8/8/2017,1:32,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,8815.608901,1824831.042,1
340,4/20/2018,9:29,Interior,Bacillariophyta,Diploneis,Diploneis sp.,5289.36534,1819541.677,4
448,4/19/2018,16:30,Interior,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5289.36534,1808962.946,3
457,4/20/2018,4:23,Interior,Bacillariophyta,Epithemia,Epithemia sp.,5289.36534,1808962.946,8
149.1,4/25/2018,15:01,Breach,Bacillariophyta,Encyonema,Encyonema sp.,5711.988636,1804988.409,5
126.1,4/20/2018,2:57,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,26446.8267,1798384.216,2
337,4/20/2018,8:53,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,10578.73068,1798384.216,10
310,8/8/2017,1:24,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,38079.92424,1789756.439,4
136.1,4/20/2018,9:40,Breach,Chlorophyta,Tetrastrum,Tetrastrum sp.,22847.95455,1782140.455,8
445,4/19/2018,15:50,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,74051.11476,1777226.754,70
104,8/8/2017,20:30,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,26446.8267,1771937.389,30
475,4/25/2018,21:06,Interior,Bacillariophyta,Nitzschia,Nitzschia gracilis,8815.608901,1771937.389,5
306,8/1/2017,14:07,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,28559.94318,1770716.477,3
475,4/25/2018,21:06,Interior,Bacillariophyta,Nitzschia,Nitzschia inconspicua,9519.981061,1770716.477,5
173.1,4/26/2018,5:29,Breach,Bacillariophyta,Nitzschia,Nitzschia gracilis,8815.608901,1763121.78,3
302,8/1/2017,2:16,Breach,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,8815.608901,1763121.78,1
313,8/8/2017,7:29,Interior,Bacillariophyta,Diploneis,Diploneis sp.,4407.80445,1763121.78,1
490,4/26/2018,11:01,Interior,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5289.36534,1761358.658,19
12,7/31/2017,18:30,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,22847.95455,1759292.5,6
173.2,4/26/2018,5:29,Breach,Bacillariophyta,Gomphonema,Gomphonema sp.,5289.36534,1756069.293,3
92,8/8/2017,14:25,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,9519.981061,1751676.515,4
11,7/31/2017,18:05,Breach,Cryptophyta,Rhodomonas,Rhodomonas sp.,39670.24005,1745490.562,15
126.3,4/20/2018,2:57,Breach,Chlorophyta,Closteriopsis,Closteriopsis longissima,5289.36534,1740201.197,2
118.1,4/19/2018,22:19,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,22847.95455,1736444.545,8
91,8/8/2017,13:58,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,15868.09602,1729622.466,12
331,4/20/2018,3:47,Breach,Bacillariophyta,Diploneis,Diploneis sp.,5289.36534,1713754.37,4
401,7/31/2017,18:12,Interior,Bacillariophyta,Encyonema,Encyonema sp.,8815.608901,1710228.127,1
424,8/8/2017,1:06,Interior,Bacillariophyta,Navicula,Navicula sp.,8815.608901,1710228.127,1
337,4/20/2018,8:53,Breach,Bacillariophyta,Cyclotella,Cyclotella sp.,5711.988636,1702172.614,5
52,8/1/2017,15:20,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,188495.625,1696460.625,165
306,8/1/2017,14:07,Breach,Cyanobacteria,Limnothrix,Limnothrix sp.,211574.6136,1692596.909,24
411,8/1/2017,3:15,Interior,Bacillariophyta,Gyrosigma,Gyrosigma sp.,666.6732982,1691350.157,1
357,4/26/2018,4:33,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,58183.01874,1687307.544,33
12,7/31/2017,18:30,Breach,Bacillariophyta,Eunotia,Eunotia sp.,31736.19204,1682018.178,9
448,4/19/2018,16:30,Interior,Bacillariophyta,Cyclotella,Cyclotella sp.,10578.73068,1682018.178,6
487,4/26/2018,10:29,Interior,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,35262.4356,1674198.255,56
334,4/20/2018,3:14,Interior,Euglenophyta,Trachelomonas,Trachelomonas spp.,5289.36534,1671439.448,2
53,8/1/2017,15:42,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,11423.97727,1667900.682,4
126.3,4/20/2018,2:57,Breach,Bacillariophyta,Bacillaria,Bacillaria paradoxa,11423.97727,1667900.682,4
127.3,4/20/2018,4:05,Breach,Cyanobacteria,Dolichospermum,Dolichospermum circinale,206285.2483,1650281.986,39
339,4/20/2018,9:08,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,21157.46136,1650281.986,12
361,4/26/2018,10:32,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,21157.46136,1650281.986,24
150.2,4/25/2018,15:33,Breach,Chlorophyta,Closteriopsis,Closteriopsis longissima,5711.988636,1633628.75,2
126.2,4/20/2018,2:57,Breach,Cyanobacteria,Dolichospermum,Dolichospermum circinale,232732.075,1629124.525,88
118.1,4/19/2018,22:19,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,21157.46136,1629124.525,8
173.3,4/26/2018,5:29,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,21157.46136,1629124.525,16
361,4/26/2018,10:32,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,42314.92272,1621037.352,48
182.1,4/26/2018,10:57,Breach,Bacillariophyta,Navicula,Navicula sp.,10578.73068,1618545.794,4
92,8/8/2017,14:25,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,35262.4356,1614915.513,16
316,8/8/2017,20:09,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,9519.981061,1608876.799,1
421,8/1/2017,16:27,Interior,Bacillariophyta,Navicula,Navicula sp.,9519.981061,1608876.799,1
107.1,4/19/2018,16:14,Breach,Bacillariophyta,Nitzschia,Nitzschia gracilis,5711.988636,1587932.841,1
136.1,4/20/2018,9:40,Breach,Cyanobacteria,Dolichospermum,Dolichospermum circinale,158680.9602,1586809.602,60
106.1,4/19/2018,15:08,Breach,Bacillariophyta,Eunotia,Eunotia sp.,31736.19204,1586809.602,6
136.1,4/20/2018,9:40,Breach,Bacillariophyta,Encyonema,Encyonema sp.,5711.988636,1576508.864,2
478,4/25/2018,21:56,Interior,Bacillariophyta,Cymbella,Cymbella sp.,5289.36534,1570941.506,10
127.1,4/20/2018,4:05,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,5711.988636,1570796.875,1
366,4/26/2018,11:12,Interior,Bacillariophyta,Cyclotella,Cyclotella sp.,5711.988636,1570796.875,3
126.1,4/20/2018,2:57,Breach,Bacillariophyta,Aulacoseira,Aulacoseira sp.,12000.11937,1560015.518,12
118.1,4/19/2018,22:19,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,5711.988636,1559372.898,2
331,4/20/2018,3:47,Breach,Euglenophyta,Trachelomonas,Trachelomonas spp.,5289.36534,1555073.41,4
470,4/25/2018,15:26,Interior,Chlorophyta,Scenedesmus,Scenedesmus bijuga,45695.90909,1553660.909,16
126.2,4/20/2018,2:57,Breach,Chlorophyta,Closteriopsis,Closteriopsis longissima,5711.988636,1553660.909,2
315,8/8/2017,14:35,Interior,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,9519.981061,1551756.913,1
416,8/1/2017,10:14,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,35262.4356,1551547.167,4
410,8/1/2017,3:02,Interior,Bacillariophyta,Navicula,Navicula sp.,8815.608901,1551547.167,1
460,4/20/2018,3:21,Interior,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,57119.88636,1550940.188,16
361,4/26/2018,10:32,Breach,Bacillariophyta,Nitzschia,Nitzschia gracilis,5711.988636,1547948.92,6
181.1,4/26/2018,10:23,Breach,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5289.36534,1544494.679,6
304,8/1/2017,9:20,Breach,Chlorophyta,Closterium,Closterium spp.,8815.608901,1542731.558,1
454,4/20/2018,0:06,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,34271.93182,1542236.932,24
454,4/20/2018,0:06,Interior,Bacillariophyta,Cyclotella,Cyclotella sp.,5711.988636,1536524.943,4
150.3,4/25/2018,15:33,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,52893.6534,1533915.949,12
358,4/26/2018,4:50,Interior,Bacillariophyta,Navicula,Navicula sp.,10578.73068,1533915.949,10
364,4/26/2018,10:55,Interior,Bacillariophyta,Encyonema,Encyonema sp.,9519.981061,1532716.951,2
454,4/20/2018,0:06,Interior,Cyanobacteria,Aphanocapsa,Aphanocapsa sp.,253889.5363,1523337.218,192
403,7/31/2017,18:35,Interior,Cyanobacteria,Leptolyngbya,Leptolyngbya sp.,304639.3939,1523196.97,32
487,4/26/2018,10:29,Interior,Chlorophyta,Chlamydomonas,Chlamydomonas spp.,9519.981061,1523196.97,14
366,4/26/2018,11:12,Interior,Bacillariophyta,Diatoma,Diatoma vulgare,10578.73068,1512758.487,6
478,4/25/2018,21:56,Interior,Chlorophyta,Scenedesmus,Scenedesmus sp.,22847.95455,1507965,40
346,4/25/2018,15:38,Interior,Bacillariophyta,Gomphonema,Gomphonema sp.,5711.988636,1507965,4
343,4/25/2018,15:02,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,42314.92272,1507787.244,40
403,7/31/2017,18:35,Interior,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,38079.92424,1499773.889,4
470,4/25/2018,15:26,Interior,Bacillariophyta,Cymbella,Cymbella sp.,5711.988636,1490829.034,2
127.2,4/20/2018,4:05,Breach,Cyanobacteria,Dolichospermum,Dolichospermum circinale,148511.7045,1485117.045,52
457,4/20/2018,4:23,Interior,Bacillariophyta,Navicula,Navicula sp.,10578.73068,1481022.295,16
163.1,4/25/2018,22:09,Breach,Bacillariophyta,Diatoma,Diatoma vulgare,9519.981061,1466077.083,2
127.3,4/20/2018,4:05,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,63472.38408,1459864.834,12
469,4/25/2018,15:22,Interior,Bacillariophyta,Cyclotella,Cyclotella sp.,5289.36534,1454575.469,4
470,4/25/2018,15:26,Interior,Bacillariophyta,Encyonema,Encyonema sp.,5289.36534,1454575.469,2
412,8/1/2017,9:10,Interior,Bacillariophyta,Bacillaria,Bacillaria paradoxa,8400.083557,1453214.455,42
457,4/20/2018,4:23,Interior,Bacillariophyta,Cyclotella,Cyclotella sp.,5289.36534,1443996.738,8
339,4/20/2018,9:08,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,42314.92272,1438707.373,24
331,4/20/2018,3:47,Breach,Bacillariophyta,Fragilaria,Fragilaria sp.,21157.46136,1438707.373,16
305,8/1/2017,11:17,Interior,Bacillariophyta,Navicula,Navicula sp.,9519.981061,1437517.14,1
173.3,4/26/2018,5:29,Breach,Cyanobacteria,Dolichospermum,Dolichospermum sp.,158680.9602,1428128.642,120
173.1,4/26/2018,5:29,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,52893.6534,1428128.642,18
172.1,4/26/2018,4:16,Breach,Cryptophyta,Rhodomonas,Rhodomonas sp.,31736.19204,1428128.642,30
307,8/1/2017,14:37,Interior,Bacillariophyta,Navicula,Navicula sp.,9519.981061,1427997.159,1
127.2,4/20/2018,4:05,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,5289.36534,1422839.277,2
442,8/8/2017,20:48,Interior,Bacillariophyta,Gyrosigma,Gyrosigma sp.,666.6732982,1421347.472,1
317,8/8/2017,20:25,Interior,Bacillariophyta,Cyclotella,Cyclotella sp.,8815.608901,1419313.033,1
107.1,4/19/2018,16:14,Breach,Bacillariophyta,Nitzschia,Nitzschia sigmoidea,5711.988636,1416573.182,1
339,4/20/2018,9:08,Breach,Bacillariophyta,Cymbella,Cymbella sp.,5289.36534,1412260.546,3
451,4/19/2018,22:50,Interior,Bacillariophyta,Cyclotella,Cyclotella sp.,8815.608901,1384050.597,5
339,4/20/2018,9:08,Breach,Chlorophyta,Scenedesmus,Scenedesmus bijuga,45695.90909,1370877.273,24
426,8/8/2017,1:32,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,28559.94318,1370877.273,3
355,4/26/2018,4:17,Breach,Bacillariophyta,Nitzschia,Nitzschia gracilis,5289.36534,1359366.892,5
104,8/8/2017,20:30,Breach,Bacillariophyta,Nitzschia,Nitzschia sp.,5711.988636,1353741.307,6
411,8/1/2017,3:15,Interior,Bacillariophyta,Aulacoseira,Aulacoseira granulata,1333.346596,1353346.795,2
161.1,4/25/2018,20:35,Breach,Chlorophyta,Pediastrum,Pediastrum duplex,21333.54554,1344013.369,128
451,4/19/2018,22:50,Interior,Bacillariophyta,Bacillaria,Bacillaria paradoxa,9519.981061,1342317.33,5
325,4/19/2018,22:49,Breach,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,5711.988636,1342317.33,10
420,8/1/2017,16:15,Interior,Chlorophyta,Scenedesmus,Scenedesmus sp.,35262.4356,1339972.553,4
401,7/31/2017,18:12,Interior,Cryptophyta,Cryptomonas,Cryptomonas spp.,17631.2178,1339972.553,2
127.1,4/20/2018,4:05,Breach,Bacillariophyta,Navicula,Navicula sp.,5711.988636,1336605.341,1
361,4/26/2018,10:32,Breach,Bacillariophyta,Achnanthidium,Achnanthidium spp.,47604.28806,1332920.066,54
440,8/8/2017,20:31,Interior,Bacillariophyta,Fragilaria,Fragilaria sp.,19039.96212,1332797.348,2
478,4/25/2018,21:56,Interior,Bacillariophyta,Navicula,Navicula sp.,5711.988636,1325181.364,10
337,4/20/2018,8:53,Breach,Bacillariophyta,Encyonema,Encyonema sp.,5289.36534,1317051.97,5
126.3,4/20/2018,2:57,Breach,Chlorophyta,Scenedesmus,Scenedesmus sp.,21157.46136,1311762.604,8
470,4/25/2018,15:26,Interior,Chlorophyta,Scenedesmus,Scenedesmus sp.,21157.46136,1311762.604,8
150.1,4/25/2018,15:33,Breach,Bacillariophyta,Rhoicosphenia,Rhoicosphenia curvata,5289.36534,1311762.604,11
150.2,4/25/2018,15:33,Breach,Bacillariophyta,Cyclotella,Cyclotella sp.,5289.36534,1301183.874,2
490,4/26/2018,11:01,Interior,Bacillariophyta,Nitzschia,Nitzschia sp.,5289.36534,1301183.874,19
103,8/8/2017,20:00,Breach,Bacillariophyta,Navicula,Navicula sp.,5289.36534,1295894.508,6
352,4/25/2018,22:29,Interior,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,57119.88636,1276961.586,16
161.1,4/25/2018,20:35,Breach,Cryptophyta,Cryptomonas,Cryptomonas spp.,19039.96212,1275677.462,8
421,8/1/2017,16:27,Interior,Bacillariophyta,Achnanthidium,Achnanthidium spp.,52893.6534,1269447.682,6
118.1,4/19/2018,22:19,Breach,Bacillariophyta,Navicula,Navicula sp.,5289.36534,1264158.316,2
53,8/1/2017,15:42,Breach,Bacillariophyta,Navicula,Navicula sp.,5289.36534,1258868.951,2
150.2,4/25/2018,15:33,Breach,Bacillariophyta,Gomphonema,Gomphonema minuta,5289.36534,1258868.951,2
150.3,4/25/2018,15:33,Breach,Chlorophyta,Scenedesmus,Scenedesmus quadricauda,35262.4356,1258267.568,8
