"VisitNo","SampleID_key","SampleID_frp","CommonName","Length","Count","StartTime","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfWater","NetMeterEnd","TowDirection","NetMeterStart","SeineCode","SeineDeploymentType","LengthOfTrawl","Width","PercentOpen","GearTypeAbbreviation","effort","LAB_NAME","Location","Date","Comments","FishCatchNotes"
3602,6162,"BEASEI2-05DEC2019","Mississippi Silverside",73,1,"09:55",38.10103,NA,121.70798,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",11,7,NA,"BEASEI",38.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; moved site slight north due to high tide and no beach;NA;NA",NA
3602,6162,"BEASEI2-05DEC2019","Mississippi Silverside",79,1,"09:55",38.10103,NA,121.70798,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",11,7,NA,"BEASEI",38.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; moved site slight north due to high tide and no beach;NA;NA",NA
3602,6162,"BEASEI2-05DEC2019","Mississippi Silverside",83,1,"09:55",38.10103,NA,121.70798,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",11,7,NA,"BEASEI",38.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; moved site slight north due to high tide and no beach;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Golden Shiner",27,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA","ID done in lab- 13 anal rays; 9 dorsal rays"
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",31,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",23,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",37,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",32,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",34,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",31,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",38,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",41,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",43,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",48,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",50,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",53,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",55,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",32,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",57,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",34,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",61,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",38,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",38,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",68,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",69,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",72,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",27,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",28,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",29,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",55,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",62,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",59,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",NA,484,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",62,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Mississippi Silverside",22,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3603,6163,"BEASEI3-05DEC2019","Rainwater Killifish",33,1,"10:19",38.09901,NA,121.70831,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,15,NA,"BEASEI",67.5,"FRP","Horseshoe Bend","2019-12-05"," No FDOM; PC=0.2; ;NA;NA",NA
3604,6164,"BEASEI4-05DEC2019","Mississippi Silverside",40,1,"11:04",38.08647,NA,121.72266,NA,0.9,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,9,NA,"BEASEI",36.45,"FRP","Decker Island","2019-12-05"," Location: Decker Island; Station not listed No Secchi ; or FDOM; PC=0.3; ;NA;NA",NA
3604,6164,"BEASEI4-05DEC2019","Mosquitofish",38,1,"11:04",38.08647,NA,121.72266,NA,0.9,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,9,NA,"BEASEI",36.45,"FRP","Decker Island","2019-12-05"," Location: Decker Island; Station not listed No Secchi ; or FDOM; PC=0.3; ;NA;NA",NA
3604,6164,"BEASEI4-05DEC2019","Mosquitofish",19,1,"11:04",38.08647,NA,121.72266,NA,0.9,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,9,NA,"BEASEI",36.45,"FRP","Decker Island","2019-12-05"," Location: Decker Island; Station not listed No Secchi ; or FDOM; PC=0.3; ;NA;NA",NA
3604,6164,"BEASEI4-05DEC2019","Mosquitofish",27,1,"11:04",38.08647,NA,121.72266,NA,0.9,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",9,9,NA,"BEASEI",36.45,"FRP","Decker Island","2019-12-05"," Location: Decker Island; Station not listed No Secchi ; or FDOM; PC=0.3; ;NA;NA",NA
3606,6166,"LAMOPE4-05DEC2019","No Catch",NA,0,"08:49",38.09688,NA,121.70753,NA,5.2,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",NA,NA,NA,"LAMOPE",240.153726,"FRP","Horseshoe Bend","2019-12-05"," Location: Horsehoe Bend; no station listed No FDOM; PC=0.2; No Catch;NA;NA",NA
3607,6167,"LAMOPE5-05DEC2019","No Catch",NA,0,"08:56",38.09484,NA,121.70742,NA,4.3,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Horseshoe Bend","2019-12-05"," location: Horseshoe Bend; no station listed No Environmentals; No Catch ED 20AUG2021- changed deployment type to Boat based on GPS coordinated being in the middle of the channel;NA;NA",NA
3608,6168,"LAMOPE6-05DEC2019","No Catch",NA,0,"09:10",38.08463,NA,121.72375,NA,5.1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",NA,NA,NA,"LAMOPE",240.153726,"FRP","Horseshoe Bend","2019-12-05"," Location: Horseshoe Bend; no station listed No FDOM; PC=0.2; No Catch;NA;NA",NA
3609,6169,"LAMOPE1-10DEC2019","No Catch",NA,0,"08:30",38.05806,NA,121.92839,NA,2.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",257.5542705,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station listed; No FDOM; PC=0.2; No Catch;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",65,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",83,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",71,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",76,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",60,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",64,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",73,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",65,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",66,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",67,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",56,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",78,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Mississippi Silverside",60,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Striped Bass",115,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Striped Bass",145,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3610,6170,"LAMOPE2-10DEC2019","Striped Bass",109,1,"08:38",38.0579,NA,121.92731,NA,1.6,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",168.9240066,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No Environmentals ; ;NA;NA",NA
3611,6171,"LAMOPE3-10DEC2019","Threadfin Shad",74,1,"09:00",38.05949,NA,121.89714,NA,4.1,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Chipps Island","2019-12-10"," Location: Chipps Island; no station; No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",66,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",82,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",74,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",62,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",80,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",71,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",92,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3612,6174,"BEASEI1-10DEC2019","Mississippi Silverside",75,1,"09:18",38.03588,NA,121.86803,NA,1,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",8,14,NA,"BEASEI",56,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; ;NA;NA",NA
3657,6401,"BEASEI2-10DEC2019","No Catch",NA,0,"09:37",38.03495,NA,121.86166,NA,0.8,NA,NA,NA,"1. No twists; snags; or tears","Crew Members",4,15,NA,"BEASEI",24,"FRP","Browns Island","2019-12-10"," No FDOM; PC=0.2; NO CATCH;NA;NA",NA
3658,6402,"LAMOPE4-10DEC2019","Splittail",139,1,"09:51",38.04426,NA,121.8776,NA,2,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",206.4208247,"FRP","Browns Island","2019-12-10"," Location:The Confluence; no station; No FDOM; PC=0.2; ;NA;NA",NA
3665,6418,"LAMOPE5-10DEC2019","American Shad",91,1,"10:06",38.04522,NA,121.87182,NA,3,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",288.2353802,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No Station; or Evironmentals; ;NA;NA",NA
3681,7070,"OTTTRA1-07JUN2019","Redear",144,1,"09:22",38.09669,38.09564,121.58941,121.58566,10,111324,"2= against flow",100500,NA,NA,NA,NA,NA,"OTTTRA",799.9025179,"FRP","Webb Tract Islands and Berms","2019-06-07"," PC=-0.32; Depth in feet; Net meter actually 000500; 011324;NA;NA",NA
3681,7070,"OTTTRA1-07JUN2019","Redear",145,1,"09:22",38.09669,38.09564,121.58941,121.58566,10,111324,"2= against flow",100500,NA,NA,NA,NA,NA,"OTTTRA",799.9025179,"FRP","Webb Tract Islands and Berms","2019-06-07"," PC=-0.32; Depth in feet; Net meter actually 000500; 011324;NA;NA",NA
3682,6483,"LAMOPE6-10DEC2019","Mississippi Silverside",61,1,"10:18",38.0406,NA,121.86782,NA,3.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No FDOM; No Station; PC=0.2; ;NA;NA",NA
3682,6483,"LAMOPE6-10DEC2019","Mississippi Silverside",74,1,"10:18",38.0406,NA,121.86782,NA,3.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No FDOM; No Station; PC=0.2; ;NA;NA",NA
3682,6483,"LAMOPE6-10DEC2019","Mississippi Silverside",69,1,"10:18",38.0406,NA,121.86782,NA,3.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No FDOM; No Station; PC=0.2; ;NA;NA",NA
3682,6483,"LAMOPE6-10DEC2019","Mississippi Silverside",92,1,"10:18",38.0406,NA,121.86782,NA,3.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No FDOM; No Station; PC=0.2; ;NA;NA",NA
3682,6483,"LAMOPE6-10DEC2019","Mississippi Silverside",64,1,"10:18",38.0406,NA,121.86782,NA,3.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No FDOM; No Station; PC=0.2; ;NA;NA",NA
3682,6483,"LAMOPE6-10DEC2019","Mississippi Silverside",66,1,"10:18",38.0406,NA,121.86782,NA,3.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No FDOM; No Station; PC=0.2; ;NA;NA",NA
3682,6483,"LAMOPE6-10DEC2019","Mississippi Silverside",81,1,"10:18",38.0406,NA,121.86782,NA,3.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.3,"FRP","Browns Island","2019-12-10"," Location: Browns Island; No FDOM; No Station; PC=0.2; ;NA;NA",NA
