Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,11/22/2020,327,1.88, ,0.00, ,145,R,0.8, ,19.8, ,-0.5, ,9.5, ,100, ,32, ,70, ,4.3, ,1.8, ,154.3, ,12.6, 
140,Twitchell Island,San Francisco Bay,11/23/2020,328,1.84, ,0.00, ,150,R,1.0, ,19.2, ,5.3, ,12.1, ,99, ,39, ,69, ,6.7, ,2.2, ,191.4, ,13.2, 
140,Twitchell Island,San Francisco Bay,11/24/2020,329,1.92, ,0.00, ,155,R,0.9, ,20.6, ,3.3, ,12.0, ,98, ,34, ,64, ,5.4, ,1.4, ,118.5, ,13.4, 
140,Twitchell Island,San Francisco Bay,11/25/2020,330,2.06, ,0.00, ,154,R,0.9, ,17.9, ,7.4, ,11.9, ,93, ,32, ,65, ,5.5, ,2.7, ,234.3, ,13.1, 
140,Twitchell Island,San Francisco Bay,11/26/2020,331,3.52, ,0.00, ,158,R,0.5, ,18.2, ,8.6, ,12.6, ,51, ,25, ,37, ,-1.8, ,4.9, ,426.2, ,12.6, 
140,Twitchell Island,San Francisco Bay,11/27/2020,332,1.62, ,0.00, ,153,R,0.6, ,17.5, ,0.8, ,8.0, ,85, ,36, ,59, ,0.5, ,1.2, ,101.0, ,12.4, 
140,Twitchell Island,San Francisco Bay,11/28/2020,333,1.83, ,0.00, ,153,R,0.7, ,18.9, ,-0.7, ,7.9, ,97, ,30, ,64, ,1.6, ,1.4, ,116.8, ,11.7, 
140,Twitchell Island,San Francisco Bay,11/29/2020,334,1.64, ,0.00, ,148,R,0.7, ,19.7, ,-1.0, ,7.5, ,100, ,34, ,71, ,2.6, ,0.9, ,73.4, ,11.3, 
140,Twitchell Island,San Francisco Bay,11/30/2020,335,1.68, ,0.00, ,148,R,0.7, ,19.2, ,-0.6, ,8.9, ,98, ,34, ,64, ,2.4, ,1.3, ,108.3, ,11.3, 
140,Twitchell Island,San Francisco Bay,12/1/2020,336,1.84, ,0.00, ,147,R,0.7, ,19.7, ,1.7, ,9.3, ,97, ,32, ,62, ,2.5, ,1.1, ,99.3, ,11.4, 
140,Twitchell Island,San Francisco Bay,12/2/2020,337,1.61, ,0.60,H,137,R,0.8, ,20.1, ,0.0, ,8.6, ,98, ,36, ,70, ,3.5, ,1.0, ,85.5, ,11.3, 
140,Twitchell Island,San Francisco Bay,12/3/2020,338,1.64, ,0.00, ,131, ,0.8, ,19.6, ,2.2, ,9.3, ,100, ,36, ,69, ,3.9, ,1.3, ,113.0, ,11.4, 
140,Twitchell Island,San Francisco Bay,12/4/2020,339,1.70, ,0.00, ,141,R,0.7, ,20.0, ,1.8, ,9.6, ,100, ,32, ,62, ,2.6, ,1.1, ,91.2, ,11.4, 
140,Twitchell Island,San Francisco Bay,12/5/2020,340,1.49, ,0.00, ,114, ,0.8, ,17.4, ,1.2, ,8.2, ,96, ,40, ,70, ,2.9, ,1.4, ,125.0, ,11.1, 
140,Twitchell Island,San Francisco Bay,12/6/2020,341,1.83, ,0.00, ,123, ,0.8, ,19.5, ,3.3, ,11.6, ,94, ,33, ,58, ,3.7, ,2.2, ,192.2, ,11.3, 
140,Twitchell Island,San Francisco Bay,12/7/2020,342,3.77,R,0.00, ,143,R,0.6, ,23.5,Y,11.8, ,16.3,Y,45, ,22, ,32,Y,-0.3,Y,4.6, ,397.9, ,11.9, 
140,Twitchell Island,San Francisco Bay,12/8/2020,343,1.61, ,0.00, ,145,R,0.7, ,20.1, ,1.8, ,9.6, ,84, ,29, ,58, ,1.6, ,1.1, ,97.5, ,11.9, 
140,Twitchell Island,San Francisco Bay,12/9/2020,344,1.83, ,0.00, ,130,R,0.7, ,19.5, ,1.4, ,10.0, ,89, ,32, ,59, ,2.3, ,1.6, ,138.9, ,11.5, 
140,Twitchell Island,San Francisco Bay,12/10/2020,345,2.21, ,0.00, ,140,R,0.6, ,20.7,Y,3.7, ,12.8, ,72, ,20, ,43, ,0.6, ,2.3, ,202.7, ,11.5, 
140,Twitchell Island,San Francisco Bay,12/11/2020,346,1.01, ,7.00, ,67, ,1.0, ,14.0, ,8.2, ,9.9, ,100, ,56, ,79, ,6.5, ,2.9, ,252.0, ,11.5, 
140,Twitchell Island,San Francisco Bay,12/12/2020,347,0.59, ,0.50, ,60, ,1.1, ,14.1, ,5.2, ,9.4, ,100, ,72, ,94, ,8.5, ,2.4, ,208.2, ,11.9, 
140,Twitchell Island,San Francisco Bay,12/13/2020,348,0.20, ,15.90, ,34, ,1.2, ,12.5, ,5.8, ,10.0, ,100, ,89, ,98, ,9.7, ,3.9, ,339.7, ,11.6, 
140,Twitchell Island,San Francisco Bay,12/14/2020,349,1.48, ,0.00, ,141,R,0.9, ,15.5, ,4.9, ,9.1, ,95, ,50, ,76, ,5.2, ,2.0, ,176.0, ,11.2, 
140,Twitchell Island,San Francisco Bay,12/15/2020,350,1.02, ,0.20, ,60, ,0.9, ,15.0, ,3.7, ,9.5, ,99, ,58, ,75, ,5.4, ,1.1, ,92.3, ,11.5, 
140,Twitchell Island,San Francisco Bay,12/16/2020,351,0.79, ,0.00, ,87, ,1.0, ,12.0, ,1.7, ,7.9, ,100, ,79, ,94, ,6.9, ,1.5, ,129.5, ,11.0, 
140,Twitchell Island,San Francisco Bay,12/17/2020,352,1.34, ,8.50, ,112, ,1.1, ,16.5, ,8.1, ,11.3, ,100, ,58, ,83, ,8.4, ,2.5, ,215.0, ,11.7, 
140,Twitchell Island,San Francisco Bay,12/18/2020,353,1.67, ,0.00, ,139,R,0.8, ,15.9, ,2.8, ,9.2, ,100, ,45, ,65, ,2.9, ,2.0, ,173.2, ,11.2, 
140,Twitchell Island,San Francisco Bay,12/19/2020,354,0.75, ,0.10, ,90, ,0.9, ,15.1, ,1.4, ,6.0, ,100, ,64, ,96, ,5.4, ,1.2, ,99.9, ,10.6, 
140,Twitchell Island,San Francisco Bay,12/20/2020,355,0.82, ,0.30, ,100, ,0.8, ,15.1, ,0.0, ,4.9, ,100, ,60, ,95, ,4.2, ,0.8, ,68.3, ,10.1, 
140,Twitchell Island,San Francisco Bay,12/21/2020,356,0.17, ,0.20, ,39, ,0.8, ,5.7,Y,2.2, ,4.1, ,100, ,100, ,100, ,4.1, ,1.5, ,132.7, ,9.9, 
140,Twitchell Island,San Francisco Bay,12/22/2020,357,1.03, ,0.00, ,99, ,0.8, ,16.3, ,2.8, ,7.3, ,100, ,36, ,77, ,3.7, ,2.0, ,174.8, ,10.0, 
140,Twitchell Island,San Francisco Bay,12/23/2020,358,1.05, ,0.00, ,118, ,0.8, ,8.7, ,-1.6, ,4.2, ,100, ,69, ,94, ,3.3, ,1.7, ,150.7, ,9.4, 
140,Twitchell Island,San Francisco Bay,12/24/2020,359,0.62, ,0.00, ,80, ,0.9, ,10.8, ,4.1, ,6.2, ,100, ,79, ,97, ,5.8, ,1.4, ,116.9, ,9.7, 
140,Twitchell Island,San Francisco Bay,12/25/2020,360,0.25, ,1.80, ,35, ,1.0, ,13.0, ,3.5, ,8.0, ,100, ,73, ,96, ,7.4, ,1.7, ,150.2, ,9.9, 
140,Twitchell Island,San Francisco Bay,12/26/2020,361,1.21, ,0.20, ,109, ,1.1, ,16.2, ,6.5, ,11.1, ,100, ,58, ,85, ,8.7, ,1.7, ,148.3, ,10.8, 
140,Twitchell Island,San Francisco Bay,12/27/2020,362,1.34, ,0.00, ,124, ,1.0, ,15.4, ,4.1, ,8.9, ,100, ,53, ,84, ,6.3, ,1.7, ,143.3, ,10.8, 
140,Twitchell Island,San Francisco Bay,12/28/2020,363,0.84, ,0.70, ,83, ,1.0, ,14.8, ,5.6, ,9.4, ,100, ,62, ,87, ,7.3, ,1.7, ,150.2, ,11.0, 
140,Twitchell Island,San Francisco Bay,12/29/2020,364,1.78, ,0.00, ,140,R,0.7, ,16.8, ,1.7, ,8.8, ,99, ,35, ,60, ,1.6, ,1.6, ,140.0, ,10.5, 
140,Twitchell Island,San Francisco Bay,12/30/2020,365,1.36, ,0.00, ,134,R,0.8, ,14.2, ,0.3, ,7.4, ,100, ,48, ,80, ,4.2, ,1.5, ,127.3, ,9.7, 
140,Twitchell Island,San Francisco Bay,12/31/2020,366,1.63, ,0.00, ,125, ,0.9, ,16.7, ,5.7, ,10.7, ,100, ,43, ,72, ,5.8, ,2.6, ,228.5, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/1/2021,001,0.92, ,0.00, ,99, ,0.9, ,12.4, ,0.7, ,6.5, ,100, ,63, ,90, ,5.0, ,1.3, ,114.2, ,10.1, 
140,Twitchell Island,San Francisco Bay,1/2/2021,002,0.38, ,0.10, ,46, ,1.1, ,11.9, ,6.6, ,9.5, ,100, ,80, ,95, ,8.7, ,1.5, ,125.4, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/3/2021,003,0.93, ,0.00, ,89, ,1.2, ,15.1, ,4.7, ,10.2, ,100, ,77, ,95, ,9.4, ,1.2, ,101.3, ,11.2, 
140,Twitchell Island,San Francisco Bay,1/4/2021,004,0.44, ,5.30, ,46, ,1.2, ,16.7, ,4.5, ,10.5, ,100, ,75, ,96, ,9.9, ,2.7, ,236.2, ,11.5, 
140,Twitchell Island,San Francisco Bay,1/5/2021,005,0.82, ,0.00, ,100, ,1.0, ,14.6, ,2.6, ,7.7, ,100, ,79, ,98, ,7.3, ,1.6, ,140.8, ,10.8, 
140,Twitchell Island,San Francisco Bay,1/6/2021,006,0.87, ,0.30, ,95, ,1.0, ,13.9, ,1.5, ,6.9, ,100, ,77, ,96, ,6.3, ,1.2, ,107.7, ,10.3, 
140,Twitchell Island,San Francisco Bay,1/7/2021,007,1.41, ,0.10, ,130, ,1.0, ,14.8, ,2.4, ,7.8, ,100, ,67, ,92, ,6.6, ,1.5, ,128.8, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/8/2021,008,0.91, ,0.10, ,95, ,1.0, ,16.7, ,3.3, ,7.5, ,100, ,76, ,98, ,7.2, ,1.6, ,141.5, ,10.4, 
140,Twitchell Island,San Francisco Bay,1/9/2021,009,1.53, ,0.00, ,146,R,0.8, ,17.9, ,2.7, ,8.4, ,100, ,41, ,77, ,4.6, ,1.3, ,109.5, ,10.3, 
140,Twitchell Island,San Francisco Bay,1/10/2021,010,0.54, ,0.10, ,64, ,1.0, ,12.1, ,1.6, ,6.7, ,100, ,80, ,97, ,6.4, ,1.3, ,109.6, ,9.9, 
140,Twitchell Island,San Francisco Bay,1/11/2021,011,1.29, ,0.00, ,135, ,0.9, ,16.1, ,0.7, ,7.5, ,100, ,57, ,91, ,6.1, ,1.0, ,84.2, ,10.0, 
140,Twitchell Island,San Francisco Bay,1/12/2021,012,0.57, ,0.00, ,59, ,1.1, ,14.4, ,5.0, ,9.5, ,100, ,73, ,93, ,8.5, ,1.0, ,89.0, ,10.3, 
140,Twitchell Island,San Francisco Bay,1/13/2021,013,1.65, ,0.00, ,130, ,1.3, ,22.7,Y,6.5, ,12.9, ,100, ,61, ,88, ,11.0, ,1.8, ,156.4, ,11.2, 
140,Twitchell Island,San Francisco Bay,1/14/2021,014,1.74, ,0.00, ,153,R,1.1, ,19.5, ,4.4, ,11.1, ,100, ,54, ,87, ,9.0, ,1.1, ,98.2, ,11.6, 
140,Twitchell Island,San Francisco Bay,1/15/2021,015,1.24, ,0.10, ,120, ,1.1, ,19.7, ,3.2, ,9.6, ,100, ,55, ,92, ,8.3, ,1.2, ,102.1, ,11.2, 
140,Twitchell Island,San Francisco Bay,1/16/2021,016,2.02,R,0.00, ,150,R,1.1, ,24.7,R,5.1, ,13.7, ,100, ,36, ,70, ,8.4, ,1.2, ,99.8, ,11.6, 
140,Twitchell Island,San Francisco Bay,1/17/2021,017,1.89, ,0.00, ,154,R,1.1, ,23.3,Y,3.2, ,12.5, ,100, ,44, ,78, ,8.7, ,1.2, ,106.8, ,11.8, 
140,Twitchell Island,San Francisco Bay,1/18/2021,018,5.23,R,0.00, ,167,R,0.6, ,23.9,Y,7.6, ,16.5,R,100, ,12, ,,R,,I,5.1, ,440.3, ,11.7, 
140,Twitchell Island,San Francisco Bay,1/19/2021,019,4.34, ,0.20,H,165,R,0.4,Y,19.6, ,10.0, ,13.8,Y,32, ,16, ,25,Y,-5.6,Y,5.2,Y,445.6,Y,11.4, 
140,Twitchell Island,San Francisco Bay,1/20/2021,020,2.42, ,0.00, ,163,R,0.5, ,22.2,Y,3.4, ,11.8, ,70, ,16, ,35, ,-3.2, ,1.6, ,140.8, ,11.1, 
140,Twitchell Island,San Francisco Bay,1/21/2021,021,1.91, ,0.00, ,146, ,0.7, ,17.3, ,0.3, ,9.1, ,98, ,33, ,59, ,1.5, ,1.5, ,125.6, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/22/2021,022,1.14, ,1.40, ,104, ,1.0, ,13.1, ,4.1, ,9.3, ,100, ,70, ,85, ,6.9, ,2.8, ,240.8, ,10.7, 
140,Twitchell Island,San Francisco Bay,1/23/2021,023,1.65, ,0.00, ,137, ,0.9, ,16.8, ,5.1, ,9.1, ,100, ,55, ,81, ,6.0, ,2.2, ,189.0, ,10.7, 
140,Twitchell Island,San Francisco Bay,1/24/2021,024,0.92, ,2.70, ,74, ,0.9, ,12.4, ,1.8, ,7.8, ,100, ,65, ,88, ,5.9, ,3.0, ,256.0, ,10.2, 
140,Twitchell Island,San Francisco Bay,1/25/2021,025,2.13, ,0.00, ,149, ,0.7, ,12.9, ,3.8, ,7.2, ,84, ,37, ,64, ,0.9, ,3.9, ,333.4, ,9.4, 
140,Twitchell Island,San Francisco Bay,1/26/2021,026,1.85, ,2.90, ,101, ,0.7, ,11.0, ,2.1, ,6.8, ,90, ,50, ,73, ,2.2, ,6.3,Y,545.4,Y,8.8, 
140,Twitchell Island,San Francisco Bay,1/27/2021,027,0.35, ,0.00, ,42, ,1.0, ,9.6, ,5.6, ,7.7, ,100, ,91, ,98, ,7.4, ,9.1,R,785.4,R,8.4, 
140,Twitchell Island,San Francisco Bay,1/28/2021,028,0.17, ,0.00, ,34, ,1.2, ,11.0, ,7.3, ,9.2, ,100, ,99, ,100, ,9.2, ,4.3, ,373.5, ,9.4, 
140,Twitchell Island,San Francisco Bay,1/29/2021,029,1.40, ,0.00, ,133, ,1.0, ,14.7, ,5.1, ,8.9, ,100, ,64, ,90, ,7.3, ,1.3, ,114.5, ,10.0, 
140,Twitchell Island,San Francisco Bay,1/30/2021,030,1.90, ,0.00, ,160,R,1.0, ,15.1, ,5.5, ,9.7, ,100, ,65, ,86, ,7.5, ,1.4, ,121.1, ,10.4, 
140,Twitchell Island,San Francisco Bay,1/31/2021,031,1.85, ,0.10, ,147, ,1.1, ,17.1, ,8.0, ,12.1, ,100, ,54, ,82, ,9.0, ,1.4, ,124.2, ,11.2, 
140,Twitchell Island,San Francisco Bay,2/1/2021,032,2.29, ,0.00, ,159, ,1.1, ,20.4, ,4.6, ,13.0, ,100, ,38, ,74, ,8.4, ,2.1, ,185.3, ,11.8, 
140,Twitchell Island,San Francisco Bay,2/2/2021,033,1.33, ,0.10, ,123, ,1.3, ,17.5, ,7.8, ,12.0, ,100, ,56, ,89, ,10.3, ,1.8, ,151.8, ,12.4, 
140,Twitchell Island,San Francisco Bay,2/3/2021,034,1.68, ,0.00, ,136, ,1.0, ,15.2, ,6.2, ,9.9, ,100, ,58, ,80, ,6.6, ,3.0, ,257.7, ,11.5, 
140,Twitchell Island,San Francisco Bay,2/4/2021,035,2.52, ,0.00, ,191,R,0.7, ,18.4, ,4.0, ,10.4, ,93, ,34, ,56, ,2.1, ,2.6, ,222.0, ,11.3, 
140,Twitchell Island,San Francisco Bay,2/5/2021,036,2.30, ,0.00, ,196,R,0.9, ,19.9, ,3.0, ,10.2, ,97, ,42, ,69, ,4.7, ,1.3, ,109.9, ,10.9, 
140,Twitchell Island,San Francisco Bay,2/6/2021,037,2.32, ,0.00, ,197,R,0.9, ,19.7, ,2.0, ,10.0, ,100, ,45, ,76, ,5.9, ,1.2, ,100.7, ,10.8, 
140,Twitchell Island,San Francisco Bay,2/7/2021,038,2.33, ,0.00, ,193,R,1.0, ,21.2, ,3.0, ,10.4, ,100, ,40, ,78, ,6.7, ,1.0, ,82.2, ,10.8, 
140,Twitchell Island,San Francisco Bay,2/8/2021,039,1.89, ,0.00, ,157, ,1.1, ,18.9, ,2.7, ,10.3, ,100, ,58, ,86, ,8.1, ,1.3, ,114.8, ,10.9, 
140,Twitchell Island,San Francisco Bay,2/9/2021,040,1.99, ,0.00, ,115, ,1.1, ,17.2, ,10.1, ,13.3, ,95, ,48, ,75, ,8.9, ,3.2, ,280.3, ,11.7, 
140,Twitchell Island,San Francisco Bay,2/10/2021,041,2.64, ,0.00, ,194,R,1.1, ,19.0, ,9.3, ,13.4, ,86, ,50, ,71, ,8.2, ,3.6, ,311.6, ,11.9, 
140,Twitchell Island,San Francisco Bay,2/11/2021,042,0.69, ,0.10, ,59, ,1.1, ,14.5, ,8.4, ,11.6, ,100, ,64, ,84, ,9.0, ,2.8, ,238.4, ,11.9, 
140,Twitchell Island,San Francisco Bay,2/12/2021,043,2.48, ,0.00, ,193,R,1.1, ,17.1, ,7.8, ,12.2, ,96, ,54, ,79, ,8.6, ,4.0, ,347.1, ,11.8, 
140,Twitchell Island,San Francisco Bay,2/13/2021,044,2.93, ,0.00, ,192,R,1.1, ,18.2, ,8.7, ,13.0, ,98, ,46, ,75, ,8.7, ,4.4, ,382.2, ,12.2, 
140,Twitchell Island,San Francisco Bay,2/14/2021,045,1.22, ,0.00, ,90, ,1.0, ,13.5, ,7.0, ,10.4, ,99, ,59, ,77, ,6.6, ,2.8, ,244.0, ,11.7, 
140,Twitchell Island,San Francisco Bay,2/15/2021,046,1.26, ,0.00, ,97, ,1.3, ,16.9, ,9.5, ,12.3, ,100, ,73, ,89, ,10.6, ,4.2, ,361.8, ,12.1, 
140,Twitchell Island,San Francisco Bay,2/16/2021,047,2.08, ,0.00, ,150, ,1.0, ,15.6, ,6.5, ,10.7, ,95, ,55, ,78, ,7.0, ,3.6, ,310.3, ,11.9, 
140,Twitchell Island,San Francisco Bay,2/17/2021,048,4.07, ,0.20,H,222,R,0.6, ,17.3, ,6.1, ,11.8, ,92, ,22, ,45, ,0.3, ,4.0, ,344.3, ,11.7, 
140,Twitchell Island,San Francisco Bay,2/18/2021,049,2.23, ,0.00, ,175, ,0.7, ,18.2, ,2.3, ,10.9, ,85, ,32, ,54, ,1.9, ,1.2, ,101.9, ,11.5, 
140,Twitchell Island,San Francisco Bay,2/19/2021,050,1.12, ,0.30, ,108, ,1.2, ,15.7, ,8.6, ,11.5, ,100, ,73, ,86, ,9.3, ,2.2, ,188.0, ,12.1, 
140,Twitchell Island,San Francisco Bay,2/20/2021,051,3.03, ,0.60, ,219,R,0.9, ,16.4, ,6.6, ,11.3, ,87, ,43, ,65, ,5.0, ,3.5, ,302.5, ,11.8, 
140,Twitchell Island,San Francisco Bay,2/21/2021,052,3.34, ,0.00, ,225,R,0.7, ,20.4, ,5.3, ,12.5, ,68, ,32, ,51, ,2.6, ,2.4, ,203.3, ,11.8, 
140,Twitchell Island,San Francisco Bay,2/22/2021,053,2.99, ,0.00, ,231,R,0.9, ,23.2,Y,4.0, ,12.7, ,95, ,34, ,62, ,5.6, ,1.3, ,109.4, ,11.9, 
140,Twitchell Island,San Francisco Bay,2/23/2021,054,5.05,R,0.00, ,238,R,0.7, ,25.8,Y,5.9, ,16.1,Y,94, ,12, ,36,Y,1.0,Y,3.1, ,271.0, ,12.0, 
140,Twitchell Island,San Francisco Bay,2/24/2021,055,5.75, ,0.00, ,247,R,0.4, ,20.0, ,6.9, ,14.4, ,46, ,14, ,25, ,-5.2, ,5.0, ,430.8, ,11.8, 
140,Twitchell Island,San Francisco Bay,2/25/2021,056,4.25, ,0.00, ,239,R,0.5, ,22.3,Y,6.0, ,13.2, ,71, ,17, ,31, ,-3.6, ,3.0, ,259.6, ,11.4, 
140,Twitchell Island,San Francisco Bay,2/26/2021,057,3.50, ,0.00, ,241,R,0.9, ,19.3, ,2.0, ,12.1, ,97, ,39, ,63, ,5.2, ,3.3, ,286.7, ,11.6, 
140,Twitchell Island,San Francisco Bay,2/27/2021,058,4.42, ,0.00, ,246,R,0.5, ,18.7, ,6.1, ,12.2, ,78, ,19, ,38, ,-1.6, ,3.7, ,317.8, ,11.6, 
140,Twitchell Island,San Francisco Bay,2/28/2021,059,3.75, ,0.00, ,248,R,0.6, ,20.5, ,4.1, ,12.4, ,87, ,30, ,42, ,0.0, ,2.3, ,200.3, ,11.5, 
140,Twitchell Island,San Francisco Bay,3/1/2021,060,3.34, ,0.00, ,247,R,0.7, ,24.3,Y,2.7, ,12.1, ,100, ,23, ,53, ,2.7, ,1.3, ,111.6, ,11.5, 
140,Twitchell Island,San Francisco Bay,3/2/2021,061,3.38, ,0.00, ,212, ,0.7, ,22.7, ,5.4, ,13.3, ,74, ,24, ,48, ,2.6, ,1.7, ,149.7, ,11.8, 
140,Twitchell Island,San Francisco Bay,3/3/2021,062,3.09,R,0.00, ,161, ,0.8, ,20.9, ,3.9, ,12.4, ,99, ,34, ,59, ,4.6, ,2.9, ,252.8, ,11.9, 
140,Twitchell Island,San Francisco Bay,3/4/2021,063,3.16, ,0.00, ,249,R,1.0, ,21.4, ,3.7, ,11.8, ,99, ,43, ,72, ,6.8, ,2.1, ,180.7, ,12.1, 
140,Twitchell Island,San Francisco Bay,3/5/2021,064,3.41, ,0.60, ,251,R,1.0, ,20.1, ,1.9, ,12.0, ,100, ,43, ,73, ,7.4, ,2.2, ,185.9, ,12.2, 
140,Twitchell Island,San Francisco Bay,3/6/2021,065,3.41, ,1.40, ,258,R,1.0, ,19.9, ,6.8, ,11.6, ,97, ,40, ,72, ,6.7, ,3.4, ,296.0, ,12.5, 
140,Twitchell Island,San Francisco Bay,3/7/2021,066,3.71, ,0.00, ,260,R,0.9, ,19.2, ,6.3, ,12.0, ,87, ,34, ,62, ,4.8, ,3.2, ,273.2, ,12.3, 
140,Twitchell Island,San Francisco Bay,3/8/2021,067,3.29, ,0.00, ,205, ,0.8, ,15.9, ,5.7, ,11.0, ,87, ,42, ,61, ,3.8, ,3.8, ,330.7, ,12.3, 
140,Twitchell Island,San Francisco Bay,3/9/2021,068,2.27, ,2.00, ,144, ,0.9, ,16.4, ,3.9, ,9.6, ,100, ,45, ,75, ,5.3, ,2.6, ,223.3, ,11.7, 
140,Twitchell Island,San Francisco Bay,3/10/2021,069,2.03, ,6.50, ,163, ,1.0, ,13.2, ,4.5, ,8.6, ,100, ,58, ,85, ,6.2, ,2.6, ,225.2, ,11.4, 
140,Twitchell Island,San Francisco Bay,3/11/2021,070,3.29, ,0.10,H,249,R,0.9, ,17.0, ,3.9, ,9.8, ,100, ,43, ,74, ,5.5, ,2.6, ,220.7, ,11.2, 
140,Twitchell Island,San Francisco Bay,3/12/2021,071,4.12, ,0.00, ,276,R,0.8, ,22.9, ,5.8, ,13.3, ,83, ,21, ,53, ,4.0, ,2.7, ,230.8, ,11.5, 
140,Twitchell Island,San Francisco Bay,3/13/2021,072,4.12, ,0.00, ,275,R,1.0, ,17.4, ,8.1, ,11.8, ,91, ,52, ,72, ,6.9, ,5.2, ,445.8, ,12.0, 
140,Twitchell Island,San Francisco Bay,3/14/2021,073,2.46, ,4.90, ,172, ,1.0, ,16.0, ,4.4, ,10.8, ,96, ,55, ,75, ,6.5, ,3.1, ,267.4, ,11.9, 
140,Twitchell Island,San Francisco Bay,3/15/2021,074,2.49, ,0.20, ,194, ,0.8, ,13.4, ,5.6, ,8.3, ,88, ,51, ,71, ,3.5, ,4.0, ,349.1, ,11.4, 
140,Twitchell Island,San Francisco Bay,3/16/2021,075,3.59, ,0.00, ,271,R,0.8, ,17.0, ,4.0, ,10.1, ,87, ,44, ,66, ,4.1, ,2.4, ,209.0, ,11.4, 
140,Twitchell Island,San Francisco Bay,3/17/2021,076,2.34, ,0.00, ,178, ,0.9, ,16.4, ,2.2, ,9.6, ,100, ,57, ,77, ,5.8, ,1.5, ,131.6, ,11.5, 
140,Twitchell Island,San Francisco Bay,3/18/2021,077,1.17, ,7.30, ,108, ,1.3, ,14.9, ,9.1, ,12.1, ,100, ,75, ,92, ,10.9, ,1.7, ,143.8, ,12.0, 
140,Twitchell Island,San Francisco Bay,3/19/2021,078,1.75, ,0.10, ,125, ,1.2, ,17.2, ,8.0, ,12.4, ,100, ,49, ,81, ,9.3, ,2.2, ,187.0, ,12.6, 
140,Twitchell Island,San Francisco Bay,3/20/2021,079,4.17, ,0.00, ,294,R,0.9, ,19.6, ,7.0, ,11.7, ,90, ,37, ,66, ,5.6, ,3.1, ,266.9, ,12.4, 
140,Twitchell Island,San Francisco Bay,3/21/2021,080,4.95, ,0.00, ,295,R,0.8, ,21.9, ,5.5, ,13.3, ,92, ,23, ,54, ,4.3, ,3.7, ,317.4, ,12.3, 
140,Twitchell Island,San Francisco Bay,3/22/2021,081,4.11, ,0.00, ,263,R,1.0, ,20.7, ,8.8, ,13.4, ,81, ,41, ,63, ,6.6, ,4.2, ,364.2, ,12.5, 
140,Twitchell Island,San Francisco Bay,3/23/2021,082,6.20, ,0.00, ,305,R,0.6, ,20.4, ,8.7, ,14.0, ,82, ,22, ,40, ,0.5, ,5.0, ,435.5, ,12.2, 
140,Twitchell Island,San Francisco Bay,3/24/2021,083,5.04, ,0.00, ,276,R,0.6, ,23.2, ,7.8, ,14.2, ,84, ,21, ,40, ,0.8, ,3.0, ,263.3, ,12.1, 
140,Twitchell Island,San Francisco Bay,3/25/2021,084,4.32, ,0.20, ,275,R,1.0, ,20.9, ,9.2, ,13.8, ,82, ,42, ,61, ,6.5, ,4.3, ,368.5, ,12.6, 
140,Twitchell Island,San Francisco Bay,3/26/2021,085,5.64, ,0.00, ,312,R,0.7, ,24.3, ,9.0, ,15.6, ,67, ,18, ,37, ,0.9, ,3.5, ,305.9, ,12.7, 
140,Twitchell Island,San Francisco Bay,3/27/2021,086,4.89, ,0.00, ,313,R,0.9, ,27.5, ,4.1, ,16.1, ,99, ,26, ,47, ,4.9, ,1.5, ,132.4, ,13.6, 
140,Twitchell Island,San Francisco Bay,3/28/2021,087,5.33, ,0.00, ,313,R,0.9, ,27.5, ,5.8, ,16.6, ,100, ,23, ,48, ,5.6, ,2.1, ,180.4, ,14.4, 
140,Twitchell Island,San Francisco Bay,3/29/2021,088,5.90, ,0.00, ,313,R,0.8, ,23.6, ,10.9, ,16.5, ,70, ,21, ,40, ,2.9, ,3.9, ,340.8, ,14.4, 
140,Twitchell Island,San Francisco Bay,3/30/2021,089,7.43, ,0.00, ,325,R,0.5,Y,26.4, ,11.1, ,18.6, ,35, ,16, ,21,Y,-4.0,Y,4.6, ,399.2, ,13.9, 
140,Twitchell Island,San Francisco Bay,3/31/2021,090,5.41, ,0.00, ,321,R,0.8, ,29.7,Y,7.3, ,17.5, ,79, ,24, ,41, ,4.1, ,1.6, ,137.1, ,14.8, 
140,Twitchell Island,San Francisco Bay,4/1/2021,091,5.70, ,0.00, ,321,R,1.0, ,30.7,Y,5.0, ,18.6, ,100, ,20, ,46, ,6.9, ,1.7, ,148.6, ,15.5, 
140,Twitchell Island,San Francisco Bay,4/2/2021,092,6.16, ,0.00, ,315,R,0.9, ,26.7, ,7.5, ,17.2, ,82, ,22, ,45, ,5.1, ,4.0, ,343.3, ,15.7, 
