Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,7/23/2020,0100,205,0.00, ,0.00, ,0, ,1.5, ,14.8, ,89, ,13.1, ,5.8, ,222, ,21.2, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0200,205,0.00, ,0.00, ,0, ,1.5, ,14.7, ,89, ,12.9, ,5.8, ,222, ,20.9, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0300,205,0.00, ,0.00, ,0, ,1.5, ,14.9, ,89, ,13.0, ,4.6, ,221, ,20.7, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0400,205,0.00, ,0.00, ,0, ,1.5, ,14.8, ,89, ,13.0, ,4.0, ,222, ,20.5, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0500,205,0.00, ,0.00, ,1, ,1.5, ,14.8, ,89, ,13.0, ,5.2, ,222, ,20.3, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0600,205,0.02, ,0.00, ,47, ,1.5, ,14.6, ,89, ,12.8, ,3.7, ,229, ,20.2, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0700,205,0.13, ,0.00, ,204, ,1.5, ,15.7, ,84, ,13.1, ,4.4, ,235, ,20.2, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0800,205,0.26, ,0.00, ,400, ,1.5, ,17.2, ,78, ,13.4, ,4.7, ,233, ,20.2, 
140,Twitchell Island,San Francisco Bay,7/23/2020,0900,205,0.41, ,0.00, ,591, ,1.6, ,18.8, ,72, ,13.6, ,5.0, ,233, ,20.3, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1000,205,0.55, ,0.00, ,758, ,1.6, ,20.8, ,65, ,13.9, ,4.6, ,226, ,20.5, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1100,205,0.65, ,0.00, ,878, ,1.6, ,22.8, ,58, ,14.3, ,4.3, ,228, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1200,205,0.73, ,0.00, ,949, ,1.6, ,24.9, ,52, ,14.3, ,3.8, ,228, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1300,205,0.79, ,0.00, ,969, ,1.6, ,26.9, ,46, ,14.4, ,4.1, ,230, ,22.1, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1400,205,0.81, ,0.00, ,936, ,1.6, ,28.7, ,40, ,13.7, ,4.5, ,226, ,22.7, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1500,205,0.76, ,0.00, ,844, ,1.6, ,29.4, ,38, ,13.6, ,5.2, ,224, ,23.3, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1600,205,0.68, ,0.00, ,700, ,1.5, ,29.3, ,37, ,13.1, ,6.4, ,228, ,23.7, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1700,205,0.55, ,0.00, ,516, ,1.5, ,28.1, ,40, ,13.4, ,6.6, ,227, ,24.0, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1800,205,0.38, ,0.00, ,309, ,1.6, ,26.3, ,45, ,13.6, ,6.9, ,226, ,24.0, 
140,Twitchell Island,San Francisco Bay,7/23/2020,1900,205,0.20, ,0.00, ,117, ,1.5, ,24.7, ,49, ,13.3, ,6.6, ,224, ,23.9, 
140,Twitchell Island,San Francisco Bay,7/23/2020,2000,205,0.08, ,0.00, ,7, ,1.5, ,22.5, ,56, ,13.2, ,5.3, ,224, ,23.6, 
140,Twitchell Island,San Francisco Bay,7/23/2020,2100,205,0.06, ,0.00, ,0, ,1.5, ,20.4, ,62, ,12.9, ,6.2, ,227, ,23.2, 
140,Twitchell Island,San Francisco Bay,7/23/2020,2200,205,0.05, ,0.00, ,0, ,1.4, ,19.4, ,63, ,12.2, ,5.2, ,226, ,22.8, 
140,Twitchell Island,San Francisco Bay,7/23/2020,2300,205,0.04, ,0.00, ,0, ,1.4, ,18.5, ,66, ,11.9, ,5.2, ,226, ,22.5, 
140,Twitchell Island,San Francisco Bay,7/23/2020,2400,205,0.05, ,0.00, ,0, ,1.4, ,17.9, ,69, ,12.0, ,6.6, ,227, ,22.1, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0100,206,0.06, ,0.00, ,0, ,1.4, ,17.9, ,69, ,12.0, ,6.4, ,223, ,21.8, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0200,206,0.02, ,0.00, ,0, ,1.4, ,18.3, ,67, ,12.1, ,2.7, ,207, ,21.6, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0300,206,0.03, ,0.00, ,0, ,1.4, ,18.2, ,67, ,12.0, ,3.7, ,211, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0400,206,0.03, ,0.00, ,0, ,1.4, ,18.1, ,67, ,12.0, ,3.6, ,208, ,21.4, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0500,206,0.02, ,0.00, ,1, ,1.4, ,17.9, ,69, ,12.0, ,3.0, ,223, ,21.3, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0600,206,0.05, ,0.00, ,43, ,1.4, ,17.4, ,71, ,12.2, ,3.4, ,219, ,21.2, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0700,206,0.17, ,0.00, ,188, ,1.4, ,18.2, ,69, ,12.5, ,4.8, ,220, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0800,206,0.29, ,0.00, ,379, ,1.5, ,19.6, ,64, ,12.7, ,4.5, ,219, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/24/2020,0900,206,0.44, ,0.00, ,571, ,1.5, ,21.0, ,59, ,12.8, ,4.5, ,231, ,21.1, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1000,206,0.59, ,0.00, ,742, ,1.5, ,23.0, ,53, ,12.9, ,4.6, ,230, ,21.4, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1100,206,0.70, ,0.00, ,859, ,1.5, ,24.8, ,48, ,13.2, ,4.5, ,227, ,21.8, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1200,206,0.78, ,0.00, ,946, ,1.5, ,26.3, ,45, ,13.4, ,4.6, ,227, ,22.3, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1300,206,0.83, ,0.00, ,970, ,1.6, ,27.9, ,41, ,13.5, ,4.7, ,233, ,22.9, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1400,206,0.84, ,0.00, ,939, ,1.5, ,29.0, ,37, ,12.9, ,5.2, ,228, ,23.4, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1500,206,0.80, ,0.00, ,848, ,1.4, ,28.9, ,36, ,12.4, ,6.4, ,225, ,23.9, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1600,206,0.68, ,0.00, ,703, ,1.4, ,28.6, ,37, ,12.3, ,6.4, ,217, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1700,206,0.55, ,0.00, ,517, ,1.4, ,27.5, ,39, ,12.2, ,6.6, ,220, ,24.4, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1800,206,0.35, ,0.00, ,311, ,1.4, ,25.5, ,44, ,12.3, ,5.5, ,222, ,24.4, 
140,Twitchell Island,San Francisco Bay,7/24/2020,1900,206,0.17, ,0.00, ,117, ,1.4, ,22.8, ,51, ,12.2, ,5.7, ,224, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/24/2020,2000,206,0.06, ,0.00, ,9, ,1.4, ,20.3, ,57, ,11.6, ,4.6, ,220, ,23.8, 
140,Twitchell Island,San Francisco Bay,7/24/2020,2100,206,0.05, ,0.00, ,0, ,1.3, ,18.4, ,64, ,11.4, ,5.4, ,230, ,23.4, 
140,Twitchell Island,San Francisco Bay,7/24/2020,2200,206,0.04, ,0.00, ,0, ,1.3, ,17.0, ,70, ,11.4, ,6.8, ,230, ,22.9, 
140,Twitchell Island,San Francisco Bay,7/24/2020,2300,206,0.03, ,0.00, ,0, ,1.4, ,16.2, ,74, ,11.5, ,6.7, ,229, ,22.4, 
140,Twitchell Island,San Francisco Bay,7/24/2020,2400,206,0.01, ,0.00, ,0, ,1.4, ,16.1, ,75, ,11.7, ,4.8, ,235, ,22.0, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0100,207,0.02, ,0.00, ,0, ,1.4, ,15.7, ,78, ,11.8, ,5.0, ,229, ,21.8, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0200,207,0.01, ,0.00, ,0, ,1.4, ,15.3, ,80, ,11.9, ,4.2, ,232, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0300,207,0.00, ,0.00, ,0, ,1.4, ,14.8, ,83, ,12.0, ,3.6, ,241, ,21.3, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0400,207,0.00, ,0.00, ,0, ,1.4, ,14.8, ,85, ,12.3, ,3.5, ,235, ,21.2, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0500,207,0.00, ,0.00, ,0, ,1.4, ,14.7, ,86, ,12.4, ,4.5, ,236, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0600,207,0.02, ,0.00, ,41, ,1.5, ,14.8, ,87, ,12.6, ,3.9, ,232, ,20.8, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0700,207,0.12, ,0.00, ,185, ,1.5, ,15.9, ,83, ,13.1, ,3.2, ,243, ,20.7, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0800,207,0.26, ,0.00, ,384, ,1.5, ,17.8, ,76, ,13.4, ,3.8, ,234, ,20.7, 
140,Twitchell Island,San Francisco Bay,7/25/2020,0900,207,0.40, ,0.00, ,576, ,1.6, ,19.8, ,68, ,13.7, ,3.6, ,231, ,20.8, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1000,207,0.54, ,0.00, ,745, ,1.6, ,22.5, ,58, ,13.9, ,2.8, ,226, ,21.1, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1100,207,0.64, ,0.00, ,873, ,1.6, ,25.0, ,49, ,13.6, ,2.4, ,230, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1200,207,0.73, ,0.00, ,950, ,1.5, ,27.8, ,40, ,12.8, ,2.1, ,244, ,22.0, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1300,207,0.79, ,0.00, ,973, ,1.4, ,30.0, ,33, ,11.9, ,2.3, ,242, ,22.6, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1400,207,0.79, ,0.00, ,936, ,1.4, ,31.7, ,29, ,11.4, ,2.7, ,207, ,23.2, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1500,207,0.75, ,0.00, ,840, ,1.4, ,32.5, ,29, ,12.2, ,3.7, ,213, ,23.8, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1600,207,0.66, ,0.00, ,696, ,1.3, ,32.4, ,27, ,10.8, ,4.4, ,234, ,24.3, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1700,207,0.55, ,0.00, ,510, ,1.1, ,30.8, ,25, ,8.6, ,4.9, ,241, ,24.6, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1800,207,0.41, ,0.00, ,307, ,1.3, ,28.4, ,34, ,10.9, ,6.1, ,236, ,24.7, 
140,Twitchell Island,San Francisco Bay,7/25/2020,1900,207,0.24, ,0.00, ,111, ,1.1, ,26.1, ,31, ,7.8, ,6.1, ,230, ,24.5, 
140,Twitchell Island,San Francisco Bay,7/25/2020,2000,207,0.11, ,0.00, ,7, ,1.4, ,22.9, ,49, ,11.6, ,6.2, ,233, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/25/2020,2100,207,0.10, ,0.00, ,0, ,1.4, ,21.6, ,53, ,11.6, ,6.6, ,230, ,23.8, 
140,Twitchell Island,San Francisco Bay,7/25/2020,2200,207,0.09, ,0.00, ,0, ,1.4, ,20.3, ,58, ,11.8, ,7.3, ,227, ,23.4, 
140,Twitchell Island,San Francisco Bay,7/25/2020,2300,207,0.06, ,0.00, ,0, ,1.4, ,18.5, ,66, ,12.2, ,7.5, ,223, ,23.0, 
140,Twitchell Island,San Francisco Bay,7/25/2020,2400,207,0.05, ,0.00, ,0, ,1.5, ,17.8, ,72, ,12.6, ,7.8, ,228, ,22.7, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0100,208,0.05, ,0.00, ,0, ,1.5, ,17.3, ,75, ,12.8, ,7.3, ,227, ,22.3, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0200,208,0.03, ,0.00, ,0, ,1.5, ,17.1, ,76, ,12.9, ,5.9, ,230, ,22.0, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0300,208,0.02, ,0.00, ,0, ,1.5, ,16.5, ,81, ,13.1, ,5.3, ,224, ,21.8, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0400,208,0.01, ,0.00, ,0, ,1.5, ,16.1, ,83, ,13.2, ,4.5, ,224, ,21.6, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0500,208,0.00, ,0.00, ,0, ,1.5, ,15.8, ,85, ,13.3, ,4.9, ,228, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0600,208,0.03, ,0.00, ,37, ,1.5, ,15.6, ,86, ,13.2, ,5.5, ,224, ,21.2, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0700,208,0.14, ,0.00, ,183, ,1.5, ,16.6, ,82, ,13.4, ,5.5, ,232, ,21.1, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0800,208,0.29, ,0.00, ,378, ,1.5, ,18.5, ,72, ,13.4, ,6.5, ,230, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/26/2020,0900,208,0.44, ,0.00, ,572, ,1.6, ,20.5, ,65, ,13.6, ,5.7, ,230, ,21.1, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1000,208,0.61, ,0.00, ,740, ,1.5, ,22.8, ,55, ,13.2, ,5.6, ,233, ,21.4, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1100,208,0.72, ,0.00, ,867, ,1.5, ,25.7, ,47, ,13.4, ,4.7, ,231, ,21.8, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1200,208,0.82, ,0.00, ,948, ,1.4, ,28.0, ,37, ,12.1, ,4.6, ,235, ,22.3, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1300,208,0.89, ,0.00, ,973, ,1.3, ,30.0, ,32, ,11.4, ,5.1, ,231, ,22.9, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1400,208,0.91, ,0.00, ,935, ,1.3, ,31.2, ,28, ,10.3, ,5.8, ,231, ,23.5, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1500,208,0.87, ,0.00, ,838, ,1.2, ,31.7, ,26, ,9.7, ,6.6, ,224, ,24.0, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1600,208,0.76, ,0.00, ,694, ,1.4, ,30.7, ,31, ,11.7, ,7.7, ,225, ,24.4, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1700,208,0.56, ,0.00, ,508, ,1.4, ,29.7, ,34, ,12.1, ,6.1, ,223, ,24.7, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1800,208,0.43, ,0.00, ,301, ,1.3, ,27.9, ,34, ,10.4, ,6.8, ,225, ,24.7, 
140,Twitchell Island,San Francisco Bay,7/26/2020,1900,208,0.25, ,0.00, ,109, ,1.1, ,26.5, ,32, ,8.7, ,6.3, ,223, ,24.5, 
140,Twitchell Island,San Francisco Bay,7/26/2020,2000,208,0.17, ,0.00, ,7, ,1.1, ,24.3, ,35, ,7.9, ,6.6, ,221, ,24.1, 
140,Twitchell Island,San Francisco Bay,7/26/2020,2100,208,0.14, ,0.00, ,0, ,1.1, ,22.2, ,43, ,8.9, ,6.9, ,223, ,23.7, 
140,Twitchell Island,San Francisco Bay,7/26/2020,2200,208,0.10, ,0.00, ,0, ,1.2, ,20.6, ,48, ,9.1, ,5.8, ,219, ,23.3, 
140,Twitchell Island,San Francisco Bay,7/26/2020,2300,208,0.08, ,0.00, ,0, ,1.2, ,19.6, ,52, ,9.6, ,5.9, ,227, ,23.0, 
140,Twitchell Island,San Francisco Bay,7/26/2020,2400,208,0.09, ,0.00, ,0, ,1.1, ,19.3, ,49, ,8.4, ,6.0, ,222, ,22.7, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0100,209,0.10, ,0.00, ,0, ,1.1, ,19.3, ,49, ,8.4, ,6.0, ,220, ,22.4, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0200,209,0.09, ,0.00, ,0, ,1.2, ,18.1, ,59, ,9.9, ,6.8, ,229, ,22.1, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0300,209,0.07, ,0.00, ,0, ,1.3, ,17.0, ,67, ,10.9, ,7.7, ,231, ,21.8, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0400,209,0.04, ,0.00, ,0, ,1.4, ,16.6, ,72, ,11.6, ,6.4, ,228, ,21.6, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0500,209,0.04, ,0.00, ,0, ,1.4, ,16.1, ,77, ,12.0, ,7.1, ,224, ,21.3, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0600,209,0.06, ,0.00, ,37, ,1.4, ,15.7, ,78, ,11.9, ,7.5, ,230, ,21.1, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0700,209,0.16, ,0.00, ,184, ,1.4, ,16.5, ,74, ,11.9, ,5.5, ,225, ,20.9, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0800,209,0.31, ,0.00, ,377, ,1.4, ,18.4, ,65, ,11.7, ,6.2, ,222, ,20.9, 
140,Twitchell Island,San Francisco Bay,7/27/2020,0900,209,0.49, ,0.00, ,571, ,1.3, ,21.2, ,51, ,10.6, ,6.1, ,225, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1000,209,0.69, ,0.00, ,739, ,1.2, ,23.3, ,42, ,9.7, ,7.3, ,230, ,21.2, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1100,209,0.80, ,0.00, ,865, ,1.2, ,25.8, ,37, ,10.2, ,6.8, ,229, ,21.7, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1200,209,0.91, ,0.00, ,945, ,1.2, ,28.2, ,31, ,9.5, ,7.0, ,229, ,22.2, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1300,209,0.99, ,0.00, ,969, ,1.0, ,29.8, ,24, ,6.9, ,7.3, ,229, ,22.8, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1400,209,0.98, ,0.00, ,931, ,1.0, ,31.1, ,23, ,7.3, ,7.4, ,232, ,23.3, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1500,209,0.93, ,0.00, ,836, ,1.2, ,30.9, ,27, ,9.6, ,8.5, ,228, ,23.8, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1600,209,0.78, ,0.00, ,691, ,1.2, ,30.2, ,29, ,10.0, ,8.3, ,229, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1700,209,0.65, ,0.00, ,512, ,1.2, ,29.2, ,29, ,9.4, ,8.1, ,225, ,24.4, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1800,209,0.45, ,0.00, ,306, ,1.2, ,27.5, ,33, ,9.6, ,7.5, ,221, ,24.4, 
140,Twitchell Island,San Francisco Bay,7/27/2020,1900,209,0.23, ,0.00, ,110, ,1.2, ,25.4, ,38, ,9.9, ,6.3, ,212, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/27/2020,2000,209,0.11, ,0.00, ,6, ,1.2, ,22.8, ,45, ,10.1, ,5.5, ,215, ,23.9, 
140,Twitchell Island,San Francisco Bay,7/27/2020,2100,209,0.09, ,0.00, ,0, ,1.3, ,20.8, ,51, ,10.3, ,6.1, ,220, ,23.5, 
140,Twitchell Island,San Francisco Bay,7/27/2020,2200,209,0.10, ,0.00, ,0, ,1.2, ,20.1, ,51, ,9.6, ,6.7, ,215, ,23.1, 
140,Twitchell Island,San Francisco Bay,7/27/2020,2300,209,0.09, ,0.00, ,0, ,1.2, ,19.0, ,54, ,9.5, ,6.8, ,223, ,22.8, 
140,Twitchell Island,San Francisco Bay,7/27/2020,2400,209,0.06, ,0.00, ,0, ,1.3, ,17.6, ,62, ,10.3, ,6.7, ,220, ,22.4, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0100,210,0.07, ,0.00, ,0, ,1.3, ,16.6, ,68, ,10.6, ,8.0, ,228, ,22.0, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0200,210,0.05, ,0.00, ,0, ,1.3, ,16.0, ,72, ,11.0, ,7.9, ,227, ,21.7, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0300,210,0.04, ,0.00, ,0, ,1.3, ,15.6, ,75, ,11.2, ,7.9, ,232, ,21.3, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0400,210,0.04, ,0.00, ,0, ,1.4, ,15.5, ,77, ,11.6, ,7.8, ,229, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0500,210,0.03, ,0.00, ,0, ,1.4, ,15.2, ,80, ,11.8, ,7.2, ,231, ,20.8, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0600,210,0.05, ,0.00, ,40, ,1.4, ,15.5, ,80, ,12.1, ,7.5, ,233, ,20.6, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0700,210,0.18, ,0.00, ,189, ,1.4, ,16.8, ,73, ,11.9, ,7.2, ,235, ,20.5, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0800,210,0.32, ,0.00, ,384, ,1.4, ,18.4, ,66, ,12.0, ,7.3, ,233, ,20.5, 
140,Twitchell Island,San Francisco Bay,7/28/2020,0900,210,0.47, ,0.00, ,577, ,1.5, ,20.2, ,62, ,12.6, ,7.0, ,234, ,20.7, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1000,210,0.61, ,0.00, ,745, ,1.5, ,22.7, ,54, ,13.1, ,6.0, ,236, ,21.0, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1100,210,0.73, ,0.00, ,840, ,1.5, ,25.0, ,47, ,13.0, ,5.7, ,232, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1200,210,0.80, ,0.00, ,926, ,1.5, ,27.3, ,41, ,12.8, ,5.0, ,237, ,22.0, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1300,210,0.88, ,0.00, ,974, ,1.5, ,29.2, ,36, ,12.7, ,5.4, ,236, ,22.6, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1400,210,0.89, ,0.00, ,940, ,1.5, ,30.1, ,34, ,12.7, ,6.0, ,224, ,23.3, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1500,210,0.81, ,0.00, ,852, ,1.5, ,30.5, ,35, ,13.4, ,5.8, ,226, ,23.9, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1600,210,0.70, ,0.00, ,707, ,1.5, ,31.1, ,34, ,13.2, ,5.9, ,216, ,24.3, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1700,210,0.58, ,0.00, ,523, ,1.4, ,30.6, ,33, ,12.4, ,7.0, ,222, ,24.6, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1800,210,0.42, ,0.00, ,312, ,1.4, ,28.9, ,36, ,12.3, ,6.4, ,224, ,24.7, 
140,Twitchell Island,San Francisco Bay,7/28/2020,1900,210,0.20, ,0.00, ,114, ,1.4, ,26.1, ,41, ,11.7, ,5.7, ,221, ,24.6, 
140,Twitchell Island,San Francisco Bay,7/28/2020,2000,210,0.08, ,0.00, ,6, ,1.4, ,23.2, ,49, ,11.9, ,4.4, ,221, ,24.2, 
140,Twitchell Island,San Francisco Bay,7/28/2020,2100,210,0.08, ,0.00, ,0, ,1.3, ,22.4, ,49, ,11.1, ,4.9, ,218, ,23.9, 
140,Twitchell Island,San Francisco Bay,7/28/2020,2200,210,0.08, ,0.00, ,0, ,1.3, ,21.5, ,52, ,11.1, ,5.4, ,223, ,23.5, 
140,Twitchell Island,San Francisco Bay,7/28/2020,2300,210,0.07, ,0.00, ,0, ,1.3, ,20.3, ,57, ,11.4, ,5.9, ,223, ,23.2, 
140,Twitchell Island,San Francisco Bay,7/28/2020,2400,210,0.06, ,0.00, ,0, ,1.3, ,19.0, ,61, ,11.4, ,6.1, ,226, ,22.8, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0100,211,0.06, ,0.00, ,0, ,1.4, ,17.8, ,67, ,11.5, ,6.4, ,226, ,22.5, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0200,211,0.04, ,0.00, ,0, ,1.4, ,17.0, ,72, ,11.9, ,6.0, ,229, ,22.1, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0300,211,0.03, ,0.00, ,0, ,1.4, ,16.5, ,76, ,12.2, ,5.8, ,235, ,21.9, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0400,211,0.01, ,0.00, ,0, ,1.4, ,15.8, ,79, ,12.2, ,5.3, ,236, ,21.6, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0500,211,0.00, ,0.00, ,0, ,1.4, ,15.3, ,82, ,12.3, ,4.2, ,235, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0600,211,0.02, ,0.00, ,43, ,1.4, ,15.5, ,81, ,12.3, ,2.4, ,221, ,21.4, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0700,211,0.14, ,0.00, ,201, ,1.5, ,16.4, ,78, ,12.6, ,4.0, ,234, ,21.3, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0800,211,0.30, ,0.00, ,404, ,1.5, ,18.2, ,70, ,12.7, ,5.8, ,228, ,21.2, 
140,Twitchell Island,San Francisco Bay,7/29/2020,0900,211,0.45, ,0.00, ,601, ,1.5, ,20.2, ,62, ,12.7, ,5.4, ,228, ,21.2, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1000,211,0.60, ,0.00, ,771, ,1.5, ,22.2, ,55, ,12.7, ,6.0, ,220, ,21.5, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1100,211,0.75, ,0.00, ,901, ,1.5, ,24.9, ,46, ,12.5, ,5.5, ,226, ,21.9, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1200,211,0.85, ,0.00, ,979, ,1.4, ,27.3, ,38, ,11.8, ,5.3, ,229, ,22.4, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1300,211,0.93, ,0.00, ,999, ,1.2, ,29.5, ,29, ,9.6, ,5.6, ,224, ,23.0, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1400,211,0.95, ,0.00, ,960, ,1.0, ,31.3, ,23, ,7.3, ,6.0, ,223, ,23.5, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1500,211,0.86, ,0.00, ,862, ,1.1, ,31.6, ,24, ,8.9, ,5.9, ,224, ,24.0, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1600,211,0.73, ,0.00, ,713, ,1.2, ,31.5, ,27, ,10.1, ,6.0, ,230, ,24.4, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1700,211,0.54, ,0.00, ,523, ,1.3, ,30.9, ,29, ,10.8, ,5.6, ,225, ,24.7, 
140,Twitchell Island,San Francisco Bay,7/29/2020,1800,211,0.36, ,0.00, ,312, ,1.4, ,29.6, ,33, ,11.6, ,4.4, ,217, ,24.8, 
